Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,21,14,7,66.7%,31-18,63.3%,241-194,55.4%,3-3,50.0%,20,77.8%,33.3%,7.5%,4.3%,58.0%,70.5%,48.2%,61.2%,43.1%,52.1%,1.11
Clay,37,22,15,59.5%,48-35,57.8%,418-362,53.6%,3-6,33.3%,37,69.3%,39.5%,4.4%,4.4%,52.3%,67.5%,48.5%,58.5%,46.2%,52.3%,1.11
Finals,3,1,2,33.3%,2-4,33.3%,22-30,42.3%,1-0,100.0%,3,51.9%,37.9%,3.6%,2.3%,51.8%,55.3%,48.1%,51.8%,44.6%,48.4%,0.93
Semi-finals,5,3,2,60.0%,8-6,57.1%,78-68,53.4%,2-2,50.0%,5,75.3%,30.4%,5.0%,4.2%,57.0%,65.1%,53.2%,60.0%,43.7%,51.8%,1.09
Quarter-finals,10,5,5,50.0%,10-11,47.6%,96-96,50.0%,1-1,50.0%,9,63.3%,38.3%,2.8%,5.2%,51.2%,66.2%,44.7%,55.7%,44.5%,50.2%,1.00
vs Righties,40,27,13,67.5%,59-34,63.4%,473-380,55.5%,3-7,30.0%,40,74.5%,37.4%,5.8%,4.4%,53.8%,69.7%,49.6%,60.4%,45.1%,52.6%,1.14
vs Lefties,7,2,5,28.6%,7-10,41.2%,84-92,47.7%,3-2,60.0%,6,55.3%,36.0%,2.5%,4.0%,55.7%,61.2%,41.1%,52.3%,45.6%,49.0%,0.95
