Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,2,Hard,3,1,2,33.3%,2,1,1,50.0%,2025,2026,Q2,3,0.95,9.6%,5.7%,53.6%,75.7%,41.3%,59.8%,38.3%,55.6%,30.3%
Roland Garros,1,Clay,3,2,1,66.7%,1,1,0,100.0%,2025,2025,Q3,3,1.06,3.3%,2.9%,57.9%,64.6%,47.0%,57.1%,45.5%,52.4%,57.7%
Wimbledon,1,Grass,2,1,1,50.0%,1,1,0,100.0%,2025,2025,Q2,2,0.97,7.5%,3.8%,57.5%,67.3%,41.8%,56.5%,42.4%,66.7%,42.9%
US Open,1,Hard,1,0,1,0.0%,0,0,0,-,2025,2025,Q1,1,0.81,4.3%,4.3%,47.8%,75.8%,44.4%,59.4%,32.9%,50.0%,16.7%
Canberra 125,2,Hard,3,1,2,33.3%,1,0,1,0.0%,2024,2026,R16,3,0.84,9.2%,5.2%,52.3%,68.1%,48.2%,58.6%,34.9%,61.9%,31.3%
Contrexeville 125,2,Clay,4,2,2,50.0%,0,0,0,-,2024,2025,QF,4,0.96,5.2%,6.4%,51.8%,63.8%,43.0%,53.8%,44.5%,58.3%,48.3%
BJK Cup Playoffs,2,,3,0,3,0.0%,0,0,0,-,2023,2024,RR,0,,,,,,,,,,
