Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2026 Ostrava R32,L vs Volynets,0.0%,-,6.7%,33.3%,10.9%,15.4%,0.0%,5.7%,0.0%,1.3%,0.0%,-35,-14
2026 Australian Open R64,L vs Svitolina,0.0%,-,10.3%,58.3%,16.7%,26.7%,0.0%,8.0%,18.2%,0.0%,-,-8,-15
2025 US Open Q2,L vs Semenistaja,0.0%,-,7.9%,58.3%,14.7%,18.9%,22.2%,12.9%,16.7%,0.9%,66.7%,0,3
2025 Wimbledon Q1,L vs Jovic,0.0%,-,8.5%,50.0%,13.7%,29.0%,0.0%,9.1%,12.5%,0.6%,0.0%,-47,-2
2025 Roland Garros Q1,W vs Fruhvirtova,0.0%,-,7.5%,60.0%,16.7%,29.2%,0.0%,14.4%,17.6%,2.7%,57.1%,5,15
2024 W50 Palma Del Rio F,W vs Kung,0.0%,-,5.3%,62.5%,20.6%,12.5%,0.0%,19.4%,43.8%,0.0%,-,57,65
2024 W50 Palma Del Rio QF,W vs Uebelhoer,0.0%,-,5.2%,33.3%,16.4%,9.5%,25.0%,8.0%,22.2%,0.5%,0.0%,-105,-57
2024 W50 Palma Del Rio R16,W vs Sieg,0.0%,-,14.4%,72.2%,16.7%,25.7%,0.0%,9.2%,16.7%,0.0%,-,-51,-35
2024 W50 Palma Del Rio R32,W vs Kubka,0.0%,-,6.2%,85.7%,28.6%,28.6%,0.0%,7.3%,16.7%,0.0%,-,-49,10
2023 ITF Murska Sobota R32,L vs Sramkova,0.0%,-,8.0%,55.6%,11.8%,24.0%,0.0%,13.5%,28.6%,0.6%,0.0%,-26,-18
2023 ITF Murska Sobota Q2,L vs Radakovic,0.0%,-,12.0%,53.8%,14.0%,17.6%,0.0%,12.3%,46.2%,0.4%,0.0%,-63,-41
2022 ITF Trnava Q2,L vs Kanev,0.0%,-,9.1%,58.3%,12.6%,5.3%,50.0%,2.4%,0.0%,1.6%,0.0%,-12,-3
Last 52 Weeks (5 matches),,0.0%,-,8.3%,53.4%,14.6%,24.2%,19.0%,11.0%,14.5%,1.2%,42.9%,-18,-1
Career (12 matches),,0.0%,-,8.4%,58.0%,15.4%,20.6%,17.5%,10.9%,21.2%,0.7%,30.0%,-28,-7
