Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2026 Ostrava R32,L vs Volynets,78.3%,41.7%,8.7%,2/2,2.36,13.3%,75.0%,46.7%,2.5%,2.39,26.7%,100.0%,16.7%,50.0%,2.32,0.0%
2026 Australian Open R64,L vs Svitolina,63.9%,46.2%,9.8%,3/3,2.21,0.0%,64.1%,36.0%,5.1%,2.24,0.0%,70.0%,64.3%,20.0%,2.18,0.0%
2025 US Open Q2,L vs Semenistaja,79.0%,48.4%,3.7%,2/1,2.36,22.2%,76.9%,45.0%,1.9%,2.40,40.7%,88.9%,54.2%,7.4%,2.32,3.7%
2025 Wimbledon Q1,L vs Jovic,78.4%,52.7%,5.2%,3/3,2.47,7.0%,74.3%,50.9%,2.7%,2.48,13.3%,87.8%,55.6%,9.8%,2.46,0.0%
2025 Roland Garros Q1,W vs Fruhvirtova,75.0%,49.0%,1.5%,1/0,2.26,6.4%,69.0%,37.9%,0.0%,2.06,12.5%,91.7%,63.6%,4.2%,2.46,0.0%
2024 W50 Palma Del Rio F,W vs Kung,80.2%,58.5%,1.2%,0/1,2.30,7.0%,79.7%,56.9%,1.6%,2.44,10.7%,100.0%,64.3%,0.0%,2.03,0.0%
2024 W50 Palma Del Rio QF,W vs Uebelhoer,90.2%,41.8%,4.9%,3/0,2.17,5.7%,92.9%,33.3%,4.8%,2.28,9.5%,94.1%,62.5%,5.9%,2.01,0.0%
2024 W50 Palma Del Rio R16,W vs Sieg,82.5%,53.8%,3.2%,0/2,2.33,13.0%,85.4%,54.3%,4.9%,2.23,23.1%,89.5%,52.9%,0.0%,2.46,0.0%
2024 W50 Palma Del Rio R32,W vs Kubka,66.1%,59.0%,5.1%,3/0,2.54,12.5%,66.7%,66.7%,5.6%,2.64,11.1%,78.9%,46.7%,5.3%,2.41,14.3%
2023 ITF Murska Sobota R32,L vs Sramkova,77.6%,36.8%,12.2%,4/2,2.43,6.3%,73.3%,40.9%,10.0%,2.62,11.5%,84.2%,31.3%,15.8%,2.20,0.0%
2023 ITF Murska Sobota Q2,L vs Radakovic,94.6%,54.7%,1.8%,1/0,2.38,23.7%,94.4%,61.8%,0.0%,2.38,42.9%,95.0%,42.1%,5.0%,2.38,0.0%
2022 ITF Trnava Q2,L vs Kanev,74.5%,51.2%,12.7%,6/1,2.52,19.3%,72.1%,48.4%,2.3%,2.45,34.4%,83.3%,60.0%,50.0%,2.61,0.0%
Last 52 Weeks (5 matches),,75.5%,48.8%,5.4%,55.0%,2.34,10.0%,72.5%,44.7%,2.4%,2.32,19.1%,86.4%,55.9%,11.9%,2.35,0.9%
Career (12 matches),,78.4%,50.2%,5.4%,65.1%,2.37,11.5%,77.0%,48.7%,3.2%,2.39,20.2%,87.8%,53.1%,10.9%,2.34,1.2%
