Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,6,2,4,33.3%,5-9,35.7%,62-75,45.3%,0-1,0.0%,6,63.6%,28.6%,5.3%,5.7%,55.4%,67.6%,43.1%,56.7%,39.8%,48.6%,0.92,R16 (2x)
2025,49,35,14,71.4%,75-38,66.4%,573-453,55.8%,9-3,75.0%,46,73.6%,40.1%,6.3%,7.5%,54.1%,68.8%,49.3%,59.9%,46.0%,52.9%,1.15,W (W75 Vitoria - Gasteiz)
2024,51,36,15,70.6%,75-39,65.8%,588-449,56.7%,6-3,66.7%,3,62.1%,25.0%,10.1%,7.1%,54.4%,66.3%,44.2%,56.2%,40.6%,47.5%,0.93,W (2x)
2023,52,33,19,63.5%,71-44,61.7%,570-463,55.2%,6-7,46.2%,0,,,,,,,,,,,,W (3x)
2022,39,22,17,56.4%,44-47,48.4%,408-434,48.5%,4-4,50.0%,0,,,,,,,,,,,,F (W15 Bydgoszcz)
2021,2,0,2,0.0%,0-4,0.0%,12-25,32.4%,0-1,0.0%,0,,,,,,,,,,,,R32 (2x)
2020,1,0,1,0.0%,0-2,0.0%,7-13,35.0%,0-1,0.0%,0,,,,,,,,,,,,R32 (W25 Prerov)
Career,200,128,72,64.0%,270-183,59.6%,2220-1912,53.7%,25-20,55.6%,55,71.8%,37.8%,6.3%,7.3%,54.2%,68.6%,48.3%,59.3%,45.0%,52.1%,1.10,
