Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
6,Tereza Smitkova [CZE],2,4,33.3%,0,0,0,-,2016,2023,1,1.34,13.1%,8.2%,54.1%,81.8%,50.0%,67.2%,43.9%,0.0%,50.0%
5,Sandra Samir [EGY],5,0,100.0%,2,2,0,100.0%,2015,2025,2,1.11,1.2%,7.3%,58.2%,59.4%,47.8%,54.5%,50.6%,59.1%,40.0%
5,Sofia Shapatava [GEO],5,0,100.0%,1,1,0,100.0%,2015,2025,2,1.36,5.8%,5.8%,62.1%,65.6%,38.5%,55.3%,60.7%,37.5%,65.0%
5,Julia Grabher [AUT],2,3,40.0%,0,0,0,-,2016,2022,1,0.76,0.0%,5.1%,61.0%,38.9%,39.1%,39.0%,46.4%,36.4%,57.1%
5,Margot Yerolymos [FRA],4,1,80.0%,0,0,0,-,2015,2022,0,,,,,,,,,,
5,Diana Marcinkevica [LAT],5,0,100.0%,2,1,1,50.0%,2018,2021,1,1.21,10.1%,7.6%,49.4%,76.9%,42.5%,59.5%,49.1%,75.0%,44.4%
5,Alexandra Cadantu Ignatik [ROU],3,2,60.0%,1,1,0,100.0%,2015,2019,0,,,,,,,,,,
4,Taylah Preston [AUS],1,3,25.0%,2,1,1,50.0%,2023,2025,2,1.11,5.5%,7.9%,59.8%,72.4%,39.2%,59.1%,45.5%,45.5%,36.4%
4,Arantxa Rus [NED],1,3,25.0%,1,1,0,100.0%,2014,2023,1,1.03,3.3%,5.6%,65.6%,67.8%,32.3%,55.6%,45.6%,60.0%,62.5%
4,Lena Rueffer [GER],4,0,100.0%,0,0,0,-,2017,2023,0,,,,,,,,,,
4,Lucrezia Stefanini [ITA],2,2,50.0%,3,2,1,66.7%,2017,2022,1,0.83,0.0%,3.6%,56.3%,54.0%,42.9%,49.1%,42.2%,42.9%,40.0%
4,Valentini Grammatikopoulou [GRE],2,2,50.0%,1,1,0,100.0%,2012,2022,2,1.09,5.1%,3.7%,55.1%,54.7%,45.9%,50.7%,53.6%,56.5%,54.5%
4,Carole Monnet [FRA],3,1,75.0%,0,0,0,-,2021,2022,1,0.82,0.0%,11.3%,56.5%,42.9%,25.9%,35.5%,53.1%,52.9%,62.5%
4,Martina Trevisan [ITA],1,3,25.0%,2,1,1,50.0%,2014,2021,0,,,,,,,,,,
4,Lina Gjorcheska [MKD],1,3,25.0%,1,0,1,0.0%,2013,2021,0,,,,,,,,,,
