Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,12,5,7,41.7%,12-15,44.4%,110-125,46.8%,0-0,-,12,59.3%,34.2%,3.8%,6.1%,58.4%,60.7%,45.2%,54.3%,43.5%,48.9%,0.95,QF (2x)
2025,59,37,22,62.7%,81-53,60.4%,658-543,54.8%,5-3,62.5%,57,64.8%,44.8%,3.5%,5.8%,60.4%,64.0%,45.0%,56.5%,47.4%,51.9%,1.09,W (3x)
2024,61,31,30,50.8%,71-69,50.7%,663-657,50.2%,3-8,27.3%,4,65.7%,35.1%,4.2%,8.4%,62.3%,67.8%,37.8%,56.5%,43.4%,49.7%,1.00,SF (2x)
2023,60,38,22,63.3%,85-53,61.6%,674-568,54.3%,6-3,66.7%,0,,,,,,,,,,,,W (2x)
2022,24,10,14,41.7%,24-30,44.4%,238-252,48.6%,1-5,16.7%,0,,,,,,,,,,,,QF (3x)
2021,40,20,20,50.0%,44-46,48.9%,406-408,49.9%,5-5,50.0%,6,64.7%,38.6%,4.6%,5.2%,62.5%,62.9%,45.5%,56.4%,47.2%,51.5%,1.08,F (W25 Lagos)
2020,10,4,6,40.0%,8-13,38.1%,92-113,44.9%,0-2,0.0%,2,45.8%,44.0%,2.7%,9.4%,65.1%,50.5%,42.3%,47.7%,45.0%,46.3%,0.86,QF (W60 Cairo)
2019,36,21,15,58.3%,50-40,55.6%,434-424,50.6%,7-2,77.8%,2,63.6%,47.6%,3.2%,15.9%,51.6%,75.4%,39.3%,57.9%,49.3%,53.5%,1.17,W (2x)
2018,81,53,28,65.4%,111-73,60.3%,938-784,54.5%,9-9,50.0%,0,,,,,,,,,,,,W (Hammamet $15K)
2017,56,33,23,58.9%,79-53,59.8%,655-535,55.0%,2-3,40.0%,0,,,,,,,,,,,,W (Hammamet $15K)
2016,68,53,15,77.9%,107-46,69.9%,798-618,56.4%,11-4,73.3%,1,50.0%,23.1%,3.4%,12.6%,51.7%,62.2%,38.1%,50.6%,39.3%,45.0%,0.79,W (7x)
2015,80,61,19,76.3%,130-50,72.2%,947-628,60.1%,6-3,66.7%,0,,,,,,,,,,,,W (8x)
2014,62,37,25,59.7%,81-66,55.1%,708-656,51.9%,8-9,47.1%,0,,,,,,,,,,,,W (Caserta 10K)
2013,64,36,28,56.3%,76-64,54.3%,681-651,51.1%,6-8,42.9%,0,,,,,,,,,,,,F (2x)
2012,47,27,20,57.4%,56-48,53.8%,481-453,51.5%,4-6,40.0%,0,,,,,,,,,,,,W (2x)
2011,60,35,25,58.3%,76-60,55.9%,648-555,53.9%,4-5,44.4%,0,,,,,,,,,,,,F (3x)
2010,23,14,9,60.9%,28-21,57.1%,238-222,51.7%,4-1,80.0%,0,,,,,,,,,,,,F (Dobrich 10K)
2009,6,2,4,33.3%,6-9,40.0%,56-72,43.8%,1-0,100.0%,0,,,,,,,,,,,,QF (Braunschweig 10K)
2008,4,1,3,25.0%,3-6,33.3%,42-49,46.2%,0-2,0.0%,0,,,,,,,,,,,,R16 (Sofia 10K)
Career,853,518,335,60.7%,1128-815,58.1%,9467-8313,53.2%,82-78,51.2%,84,63.2%,42.2%,3.6%,6.4%,60.1%,63.4%,44.4%,55.8%,46.5%,51.1%,1.05,
