Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2020 Australian Open Q1,L vs Chwalinska,0.0%,-,11.1%,83.3%,20.4%,20.0%,11.1%,2.4%,8.3%,2.3%,33.3%,79,59
2016 Bucharest R16,L vs Halep,3.1%,50.0%,3.9%,80.0%,13.8%,15.4%,50.0%,1.3%,14.3%,3.0%,33.3%,75,96
Career (2 matches),,1.6%,50.0%,7.2%,82.4%,18.0%,18.4%,15.0%,1.9%,10.5%,2.6%,33.3%,77,76
