Match,Result,Unret%,<=3 W%,RiP W%,SvImpact,1st: Unret%,<=3 W%,RiP W%,SvImpact,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,2ndAgg
2006 Tokyo R16,L vs Federer,22.7%,29.5%,34.4%,28.9%,36.0%,48.0%,37.5%,46.8%,50.0%,64.7%,66.7%,5.9%,5.9%,31.3%,-60
Career (1 matches),,22.7%,29.5%,34.4%,28.9%,36.0%,48.0%,37.5%,46.8%,50.0%,64.7%,66.7%,5.9%,5.9%,31.3%,-60
