Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2022 BJK Cup Playoffs: FRA vs NED RR,L vs Cornet,0% (0/7),- (0/0),0/3,71% (5/7),0% (0/5),0/0,0/0,0/2,0/0,0/1
2022 BJK Cup Playoffs: FRA vs NED RR,L vs Garcia,22% (2/9),0% (0/2),0/2,50% (4/8),25% (1/4),0/0,0/0,1/2,0/0,1/1
2022 Wimbledon R64,L vs Swiatek,27% (4/15),75% (3/4),1/3,43% (6/14),33% (2/6),2/3,1/1,1/2,0/0,1/1
2022 Wimbledon R128,W vs Kartal,46% (6/13),100% (6/6),3/4,31% (4/13),0% (0/4),5/6,2/2,1/1,1/1,0/0
2022 BJK Cup QLS R1: ESP vs NED RR,L vs Sorribes Tormo,40% (4/10),100% (4/4),3/5,67% (6/9),0% (0/6),2/4,0/0,1/2,0/0,1/1
2021 Wimbledon R64,L vs Muguruza,22% (2/9),50% (1/2),0/4,100% (8/8),50% (4/8),0/1,0/0,0/0,0/0,0/0
2021 Wimbledon R128,W vs Kuznetsova,44% (4/9),100% (4/4),0/1,11% (1/9),0% (0/1),2/3,1/2,0/0,1/2,0/0
2021 BJK Cup Playoffs: NED vs CHN RR,L vs Wang,25% (4/16),75% (3/4),0/4,47% (7/15),43% (3/7),1/2,0/0,2/2,0/0,1/1
2019 Guangzhou R32,L vs Petkovic,56% (9/16),78% (7/9),4/8,65% (11/17),9% (1/11),2/7,0/0,3/5,0/0,2/3
2019 W25 Chiswick SF,W vs Arn,45% (5/11),80% (4/5),1/2,18% (2/11),0% (0/2),3/4,2/2,1/1,1/1,0/0
2019 W25 Woking F,W vs Ozgen,67% (8/12),75% (6/8),2/4,60% (9/15),22% (2/9),2/5,1/3,0/1,1/3,0/0
2019 W25 Woking QF,W vs Grey,78% (7/9),57% (4/7),1/1,40% (4/10),50% (2/4),3/3,1/1,0/0,0/0,0/0
2019 Wimbledon R128,L vs Jorovic,38% (6/16),67% (4/6),0/4,40% (6/15),33% (2/6),1/3,0/2,1/2,0/0,0/1
2019 W25 Bolton QF,L vs Minnen,47% (7/15),57% (4/7),1/5,60% (9/15),44% (4/9),2/4,1/1,1/1,0/0,0/0
2019 W25 Bolton R16,W vs Stojanovic,60% (6/10),50% (3/6),1/1,10% (1/10),0% (0/1),2/3,2/2,0/0,1/1,0/0
2019 W25 Bolton R32,W vs Lumsden,67% (10/15),70% (7/10),2/4,40% (6/15),33% (2/6),4/6,1/1,3/3,0/0,0/0
2019 W60 Croissy Beaubourg R32,L vs Lottner,18% (3/17),100% (3/3),2/4,41% (7/17),43% (3/7),1/2,0/0,2/2,0/0,0/0
2019 W25 Macon F,L vs Georges,22% (2/9),0% (0/2),0/2,56% (5/9),40% (2/5),0/0,0/0,0/1,0/0,0/0
2019 W25 Macon QF,W vs Shoshyna,56% (5/9),80% (4/5),2/2,60% (6/10),67% (4/6),3/4,1/1,2/2,1/1,0/0
2019 W25 Macon R16,W vs Gervais,40% (4/10),100% (4/4),0/1,10% (1/10),0% (0/1),3/4,2/2,1/1,1/1,0/0
2022 (5 matches),,29.6%,81.3%,41.2%,49.0%,12.0%,69.2%,100.0%,44.4%,100.0%,75.0%
2021 (3 matches),,29.4%,80.0%,0.0%,50.0%,43.8%,50.0%,50.0%,100.0%,50.0%,100.0%
2019 (23 matches),,49.0%,77.2%,40.3%,41.2%,30.5%,63.4%,73.9%,66.7%,72.7%,33.3%
2018 (7 matches),,38.5%,76.7%,22.2%,35.1%,18.5%,75.0%,80.0%,66.7%,100.0%,33.3%
2017 (27 matches),,42.6%,71.9%,32.9%,43.4%,23.0%,60.2%,60.0%,48.1%,69.2%,30.0%
Career (158 matches),,47.4%,77.3%,36.8%,45.9%,22.2%,63.0%,65.0%,59.8%,64.8%,56.7%
