Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2022 BJK Cup Playoffs: FRA vs NED RR,L vs Garcia,9,25,0.4,6.9%,19.2%,8,21,0.4,7.1%,18.6%,4.4%,0.9%,1.1,20.8%,19.2%
2022 BJK Cup Playoffs: FRA vs NED RR,L vs Cornet,4,21,0.2,5.1%,26.9%,4,18,0.2,5.8%,26.1%,5.8%,0.0%,1.5,23.1%,15.4%
2022 Wimbledon R64,L vs Swiatek,15,22,0.7,8.3%,12.2%,13,14,0.9,7.9%,8.5%,4.3%,3.7%,1.0,17.2%,17.2%
2022 Wimbledon R128,W vs Kartal,26,41,0.6,16.9%,26.6%,25,38,0.7,16.8%,25.5%,9.4%,7.4%,0.3,3.9%,15.6%
2022 BJK Cup QLS R1: ESP vs NED RR,L vs Sorribes Tormo,23,44,0.5,17.8%,34.1%,23,39,0.6,19.3%,32.8%,13.4%,5.9%,0.7,7.8%,11.6%
2021 Wimbledon R64,L vs Muguruza,10,19,0.5,9.5%,18.1%,10,14,0.7,10.9%,15.2%,6.5%,3.3%,1.3,21.0%,16.2%
2021 Wimbledon R128,W vs Kuznetsova,15,17,0.9,14.3%,16.2%,15,14,1.1,16.3%,15.2%,8.7%,4.3%,0.7,12.4%,18.1%
2021 BJK Cup Playoffs: NED vs CHN RR,L vs Wang,22,36,0.6,12.3%,20.1%,18,29,0.6,11.5%,18.5%,10.2%,1.3%,0.9,15.6%,17.9%
2019 Guangzhou R32,L vs Petkovic,28,60,0.5,12.1%,25.9%,26,45,0.6,13.5%,23.3%,11.9%,1.6%,0.6,13.8%,22.8%
2019 Wimbledon R128,L vs Jorovic,19,26,0.7,11.9%,16.4%,19,24,0.8,13.2%,16.7%,9.0%,4.2%,1.2,22.6%,19.5%
2016 Middelburg $25K R32,L vs Stokke,27,39,0.7,15.4%,22.3%,26,34,0.8,16.3%,21.3%,10.0%,5.6%,0.7,13.7%,19.4%
Career (11 matches),,198,350,0.6,12.2%,21.5%,187,290,0.6,12.9%,20.0%,8.8%,3.6%,0.8,15.2%,18.0%
