Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2023,6,2,4,33.3%,4-10,28.6%,59-75,44.0%,1-2,33.3%,1,62.5%,0.0%,3.2%,3.2%,71.0%,52.3%,55.6%,53.2%,34.8%,43.5%,0.74,
2022,7,2,5,28.6%,5-11,31.3%,57-82,41.0%,0-0,-,5,60.4%,32.7%,1.6%,6.0%,66.1%,61.6%,38.7%,53.8%,42.8%,48.5%,0.93,R16 (Melbourne 1)
2021,8,2,6,25.0%,5-12,29.4%,61-89,40.7%,0-0,-,8,62.2%,19.7%,1.9%,7.4%,59.9%,63.1%,40.7%,54.1%,34.3%,44.8%,0.75,
2020,1,0,1,0.0%,1-2,33.3%,10-14,41.7%,0-0,-,1,66.7%,16.7%,1.3%,11.4%,62.0%,59.2%,50.0%,55.7%,33.3%,45.3%,0.75,R32 (Lyon)
2019,3,0,3,0.0%,1-6,14.3%,27-44,38.0%,1-1,50.0%,3,42.9%,31.4%,1.3%,9.8%,61.6%,53.6%,38.4%,47.8%,44.4%,46.0%,0.85,R32 (2x)
2018,4,2,2,50.0%,5-4,55.6%,41-45,47.7%,2-0,100.0%,4,65.9%,27.9%,1.9%,4.9%,64.6%,63.5%,45.2%,57.0%,40.9%,49.0%,0.95,R16 (Hong Kong)
2017,7,2,5,28.6%,4-10,28.6%,57-81,41.3%,1-3,25.0%,7,62.7%,25.4%,2.5%,5.7%,61.1%,60.7%,45.9%,55.0%,38.4%,46.6%,0.85,QF (Kuala Lumpur)
2016,1,0,1,0.0%,0-2,0.0%,3-12,20.0%,0-0,-,1,14.3%,25.0%,2.3%,14.0%,62.8%,40.7%,25.0%,34.9%,41.8%,38.8%,0.64,R64 (Charleston)
2014,1,0,1,0.0%,0-2,0.0%,6-12,33.3%,0-0,-,1,-,-,1.8%,5.5%,61.8%,52.9%,42.9%,49.1%,30.0%,40.0%,0.59,R32 (s Hertogenbosch)
2013,1,0,1,0.0%,0-2,0.0%,4-12,25.0%,0-0,-,1,-,-,0.0%,7.9%,63.5%,55.0%,30.4%,46.0%,37.7%,41.9%,0.70,R32 (Bastad)
Career,39,10,29,25.6%,25-61,29.1%,325-466,41.1%,5-6,45.5%,32,59.2%,25.3%,1.9%,6.9%,62.7%,59.9%,42.0%,53.2%,38.9%,46.1%,0.83,
