Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2022 BJK Cup Finals RR,L vs Garcia,2.9,2.9,2.7,46.6%,38.7%,22.2%,50.0%,49.6%,9.0%,-6.5,-11.2,-1.5,-2.5
2022 BJK Cup Finals RR,L vs Cornet,5.1,5.6,4.8,28.9%,28.6%,54.5%,26.7%,45.3%,0.0%,-3.5,-4.7,-8.0,-8.7
2022 Wimbledon R64,L vs Swiatek,3.2,3.4,3.0,46.0%,41.7%,76.9%,33.3%,53.2%,5.8%,5.0,4.5,4.5,4.7
2022 Wimbledon R128,W vs Kartal,4.1,4.0,4.2,55.6%,42.9%,65.0%,63.6%,59.6%,1.9%,7.5,5.0,7.0,6.7
2022 BJK Cup Qualifiers RR,L vs Sorribes Tormo,5.8,5.6,6.1,39.2%,53.6%,46.2%,41.7%,53.4%,1.9%,6.0,3.4,-4.0,-2.7
2021 Wimbledon R128,W vs Kuznetsova,3.4,3.6,3.3,52.9%,55.6%,53.3%,100.0%,60.5%,1.7%,14.5,15.9,-0.5,-0.8
2021 BJK Cup RR,L vs Wang,3.1,3.2,2.9,47.9%,50.0%,33.3%,33.3%,53.8%,3.1%,9.0,8.5,-1.5,-1.6
2020 Australian Open Q1,L vs Guerrero Alvarez,4.0,3.6,4.3,50.7%,63.3%,58.3%,66.7%,58.0%,5.7%,7.0,5.9,6.0,7.4
2019 Guangzhou R32,L vs Petkovic,3.1,3.1,3.2,45.8%,50.8%,43.5%,50.0%,60.2%,3.3%,17.5,9.6,-4.5,-3.9
2019 Wimbledon R128,L vs Jorovic,3.8,4.1,3.6,48.4%,57.1%,53.3%,21.4%,60.4%,6.9%,5.5,3.8,-2.5,-2.7
2019 Wimbledon Q3,L vs Lisicki,3.3,3.6,3.0,50.0%,45.8%,58.3%,33.3%,48.8%,11.0%,0.0,0.0,-1.5,-1.6
2016 ITF Middelburg R32,L vs Stokke,4.3,4.7,4.0,42.9%,48.6%,56.0%,66.7%,52.0%,5.1%,12.5,7.8,1.5,1.0
Career (12 matches),,3.7,3.8,3.6,47.1%,48.4%,52.3%,46.3%,54.9%,4.5%,6.2,5.1,-0.4,-0.4
