Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2026 Indian Wells R32,L vs Ruud,4.0,3.9,4.0,50.5%,48.3%,28.6%,55.6%,43.6%,4.1%,5.5,5.2,-4.5,-3.3
2025 Paris QF,L vs Auger Aliassime,4.2,4.3,3.9,46.4%,13.6%,38.5%,33.3%,50.6%,3.9%,-2.5,-3.4,-5.0,-6.8
2025 Paris R16,W vs Norrie,4.6,4.9,4.2,55.8%,45.5%,37.5%,31.6%,54.1%,2.6%,8.5,6.3,-4.0,-3.5
2025 Paris R32,W vs Rinderknech,4.0,4.3,3.7,49.6%,47.6%,66.7%,63.2%,64.7%,1.7%,12.5,6.2,8.5,7.5
2025 Basel R32,L vs Fritz,4.0,4.5,3.5,43.3%,49.0%,71.4%,65.2%,51.5%,4.5%,10.5,6.1,10.5,6.2
2025 Shanghai F,W vs Rinderknech,3.2,3.2,3.3,49.5%,59.5%,64.7%,75.0%,61.6%,6.6%,15.5,14.4,9.5,13.6
2025 Shanghai SF,W vs Djokovic,4.5,4.0,4.9,55.2%,66.7%,55.6%,50.0%,49.3%,3.6%,12.0,12.1,6.0,5.6
2025 Shanghai QF,W vs Rune,4.3,4.6,3.9,52.4%,44.9%,50.0%,46.4%,49.0%,3.2%,2.5,1.6,2.5,1.4
2024 Roland Garros R128,L vs Davidovich Fokina,4.2,4.2,4.3,50.4%,47.1%,33.3%,36.8%,52.3%,6.3%,6.5,3.3,-1.5,-0.9
2024 San Luis Potosi CH R32,L vs Tomic,3.5,3.3,3.8,47.6%,56.3%,23.5%,30.8%,54.0%,20.2%,2.0,1.7,-11.0,-13.3
2023 Monte Carlo R64,L vs Nardi,4.0,4.0,3.9,52.7%,41.5%,28.6%,45.5%,57.9%,2.7%,8.5,5.8,-9.5,-9.1
Career (11 matches),,4.0,4.1,3.9,50.0%,47.7%,45.5%,48.1%,53.5%,5.2%,7.4,5.4,0.1,0.1
