Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2026 Indian Wells R32,L vs Ruud,0.87,0.81,57.4,4.4,13.6%,61.4%,15.8%,73.7%,38.6%,21.1%
2025 Paris QF,L vs Auger Aliassime,0.87,0.27,35.4,2.1,9.7%,51.6%,6.7%,50.0%,4.8%,27.8%
2025 Paris R16,W vs Norrie,1.86,1.20,49.9,2.3,5.0%,70.0%,8.1%,70.3%,23.3%,14.8%
2025 Paris R32,W vs Rinderknech,1.03,1.16,86.6,4.6,3.5%,63.2%,5.9%,70.6%,32.8%,43.1%
2025 Basel R32,L vs Fritz,0.90,0.89,73.2,6.1,10.2%,62.7%,9.6%,61.5%,36.7%,37.5%
2025 Shanghai SF,W vs Djokovic,1.05,1.56,51.3,2.7,13.3%,73.3%,7.4%,66.7%,43.8%,44.8%
2025 Shanghai QF,W vs Rune,1.23,1.13,71.5,5.2,7.9%,73.0%,3.4%,46.6%,36.7%,36.2%
2024 Roland Garros R128,L vs Davidovich Fokina,0.89,0.77,40.3,3.9,3.5%,63.2%,8.3%,62.5%,26.2%,38.3%
2024 San Luis Potosi CH R32,L vs Tomic,1.09,0.77,51.7,4.9,14.0%,56.0%,13.3%,57.8%,30.8%,30.3%
2023 Monte Carlo R64,L vs Nardi,0.93,0.77,52.0,2.5,6.8%,59.1%,2.4%,53.7%,39.5%,32.4%
2019 M15 Vilnius R32,L vs Zukas,0.82,0.65,40.7,2.2,-,51.4%,-,65.6%,35.5%,31.0%
2016 Turkey F48 R16,L vs Ilhan,0.84,0.47,32.9,2.0,3.7%,59.3%,0.0%,41.7%,20.0%,34.8%
2026 (1 matches),,0.87,0.81,57.4,4.4,13.6%,61.4%,15.8%,73.7%,38.6%,21.1%
2025 (6 matches),,1.14,1.06,66.3,3.2,7.9%,66.1%,6.7%,60.4%,32.4%,36.0%
2024 (2 matches),,0.97,0.76,45.1,4.4,8.4%,59.8%,10.8%,60.2%,27.9%,35.5%
2023 (1 matches),,0.93,0.77,52.0,2.5,6.8%,59.1%,2.4%,53.7%,39.5%,32.4%
2019 (1 matches),,0.82,0.65,40.7,2.2,0.0%,51.4%,0.0%,65.6%,35.5%,31.0%
Career (12 matches),,1.03,0.88,56.8,3.1,7.6%,62.5%,7.0%,60.2%,32.1%,33.9%
