Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2026 Indian Wells R32,L vs Ruud,70.7%,39.7%,0.0%,0/0,2.08,64.4%,65.6%,42.5%,0.0%,2.04,88.0%,94.7%,33.3%,0.0%,2.13,35.0%
2025 Paris QF,L vs Auger Aliassime,66.7%,23.1%,12.8%,3/2,2.31,7.0%,63.0%,17.6%,14.8%,2.17,11.5%,75.0%,33.3%,8.3%,2.53,0.0%
2025 Paris R16,W vs Norrie,61.4%,31.4%,0.0%,0/0,2.11,16.3%,60.0%,29.6%,0.0%,1.85,29.6%,66.7%,37.5%,0.0%,2.43,0.0%
2025 Paris R32,W vs Rinderknech,64.2%,51.4%,0.0%,0/0,2.31,11.1%,60.0%,41.0%,0.0%,2.18,19.5%,79.5%,64.5%,0.0%,2.48,0.0%
2025 Basel R32,L vs Fritz,57.8%,55.2%,1.7%,2/0,2.45,10.5%,50.7%,57.1%,1.4%,2.47,18.2%,78.0%,53.1%,2.4%,2.44,0.0%
2025 Shanghai F,W vs Rinderknech,64.0%,54.4%,1.1%,1/0,1.96,7.1%,60.3%,52.6%,0.0%,1.83,11.1%,79.2%,57.9%,4.2%,2.20,0.0%
2025 Shanghai SF,W vs Djokovic,63.9%,56.4%,3.3%,1/1,2.06,21.9%,60.5%,65.2%,2.6%,2.17,33.3%,88.9%,43.8%,5.6%,1.93,7.1%
2025 Shanghai QF,W vs Rune,71.9%,44.9%,3.1%,3/0,2.20,18.2%,70.8%,37.0%,3.1%,2.19,20.7%,85.2%,60.9%,3.7%,2.23,13.3%
2024 Roland Garros R128,L vs Davidovich Fokina,74.4%,40.9%,3.2%,4/0,2.27,10.4%,73.9%,44.6%,3.4%,2.28,14.9%,80.0%,32.1%,2.9%,2.26,0.0%
2024 San Luis Potosi CH R32,L vs Tomic,59.7%,48.8%,2.8%,1/0,-,96.5%,51.2%,57.1%,2.4%,-,95.5%,73.3%,40.9%,3.3%,-,100.0%
2023 Monte Carlo R64,L vs Nardi,79.2%,43.9%,2.8%,1/1,2.36,4.8%,77.3%,44.1%,4.5%,2.40,6.5%,85.2%,43.5%,0.0%,2.25,0.0%
Career (11 matches),,66.9%,45.8%,2.3%,76.2%,2.24,23.2%,63.5%,44.7%,2.3%,2.20,30.3%,80.6%,47.6%,2.5%,2.32,10.9%
