Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2026 Indian Wells R32,L vs Ruud,21% (3/14),33% (1/3),0/2,29% (4/14),50% (2/4),1/1,1/1,2/2,0/0,1/1
2025 Paris QF,L vs Auger Aliassime,13% (1/8),0% (0/1),0/4,63% (5/8),20% (1/5),0/0,0/0,1/1,0/0,0/0
2025 Paris R16,W vs Norrie,9% (1/11),100% (1/1),0/0,27% (3/11),100% (3/3),1/1,1/1,0/0,1/1,0/0
2025 Paris R32,W vs Rinderknech,38% (6/16),83% (5/6),0/2,40% (6/15),67% (4/6),1/3,0/0,0/0,0/0,0/0
2025 Basel R32,L vs Fritz,41% (7/17),57% (4/7),2/3,29% (5/17),20% (1/5),3/3,0/0,2/3,0/0,1/2
2025 Shanghai SF,W vs Djokovic,44% (4/9),75% (3/4),1/1,20% (2/10),50% (1/2),3/3,2/2,0/0,1/1,0/0
2025 Shanghai QF,W vs Rune,20% (3/15),67% (2/3),0/3,33% (5/15),40% (2/5),1/2,1/1,0/0,1/1,0/0
2024 Roland Garros R128,L vs Davidovich Fokina,16% (3/19),67% (2/3),1/5,32% (6/19),17% (1/6),0/0,0/0,0/0,0/0,0/0
2024 San Luis Potosi CH R32,L vs Tomic,15% (2/13),100% (2/2),0/4,62% (8/13),50% (4/8),2/2,1/1,2/2,0/0,1/1
2023 Monte Carlo R64,L vs Nardi,33% (4/12),50% (2/4),1/4,42% (5/12),20% (1/5),2/2,0/0,0/0,0/0,0/0
2019 M15 Vilnius R32,L vs Zukas,20% (2/10),100% (2/2),0/3,36% (4/11),0% (0/4),1/2,0/1,1/2,0/0,1/1
2016 Turkey F48 R16,L vs Ilhan,13% (1/8),0% (0/1),0/4,63% (5/8),20% (1/5),0/0,0/0,1/1,0/0,1/1
2026 (1 matches),,21.4%,33.3%,0.0%,28.6%,50.0%,100.0%,100.0%,100.0%,-,100.0%
2025 (6 matches),,28.9%,68.2%,23.1%,34.2%,46.2%,75.0%,100.0%,75.0%,100.0%,50.0%
2024 (2 matches),,15.6%,80.0%,11.1%,43.8%,35.7%,100.0%,100.0%,100.0%,-,100.0%
2023 (1 matches),,33.3%,50.0%,25.0%,41.7%,20.0%,100.0%,-,-,-,-
2019 (1 matches),,20.0%,100.0%,0.0%,36.4%,0.0%,50.0%,0.0%,50.0%,-,100.0%
Career (12 matches),,24.3%,64.9%,14.3%,37.9%,36.2%,78.9%,85.7%,81.8%,100.0%,83.3%
