Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2026 Indian Wells R32,L vs Ruud,80% (12/15),20% (1/5),1/1,0/0,60% (3/5),1/3,0/1,- (0/0),- (0/0)
2025 Paris QF,L vs Auger Aliassime,36% (4/11),0% (0/2),0/0,0/0,50% (4/8),0/2,0/1,- (0/0),- (0/0)
2025 Paris R16,W vs Norrie,69% (11/16),100% (1/1),2/3,1/2,100% (5/5),0/0,0/0,80% (4/5),50% (3/6)
2025 Paris R32,W vs Rinderknech,81% (13/16),45% (5/11),2/8,1/2,85% (11/13),2/3,0/0,80% (8/10),10% (1/10)
2025 Basel R32,L vs Fritz,72% (13/18),36% (4/11),1/1,0/0,60% (6/10),7/9,0/1,60% (3/5),17% (1/6)
2025 Shanghai SF,W vs Djokovic,69% (9/13),50% (3/6),2/3,1/2,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2025 Shanghai QF,W vs Rune,52% (12/23),67% (2/3),2/3,1/2,70% (7/10),1/2,0/0,80% (4/5),50% (3/6)
2024 Roland Garros R128,L vs Davidovich Fokina,82% (14/17),40% (2/5),1/1,0/0,44% (4/9),2/5,2/3,20% (1/5),25% (1/4)
2024 San Luis Potosi CH R32,L vs Tomic,60% (9/15),40% (2/5),1/2,0/0,67% (8/12),2/4,1/2,- (0/0),- (0/0)
2023 Monte Carlo R64,L vs Nardi,67% (8/12),50% (2/4),0/0,0/0,71% (10/14),1/3,0/1,- (0/0),- (0/0)
2019 M15 Vilnius R32,L vs Zukas,47% (7/15),100% (2/2),0/0,0/0,0% (0/4),0/2,0/1,50% (2/4),0% (0/5)
2016 Turkey F48 R16,L vs Ilhan,57% (4/7),0% (0/2),0/0,0/0,56% (5/9),0/2,0/1,- (0/0),- (0/0)
2026 (1 matches),,80.0%,20.0%,100.0%,-,60.0%,33.3%,0.0%,-,-
2025 (6 matches),,63.9%,44.1%,50.0%,50.0%,70.8%,62.5%,0.0%,76.0%,28.6%
2024 (2 matches),,71.9%,40.0%,66.7%,-,57.1%,44.4%,60.0%,20.0%,25.0%
2023 (1 matches),,66.7%,50.0%,-,-,71.4%,33.3%,0.0%,-,-
2019 (1 matches),,46.7%,100.0%,-,-,0.0%,0.0%,0.0%,50.0%,0.0%
Career (12 matches),,65.2%,42.1%,54.5%,50.0%,63.4%,45.7%,27.3%,64.7%,24.3%
