Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2026 Indian Wells R32,L vs Ruud,1.4%,100.0%,9.1%,80.0%,12.8%,13.6%,25.0%,7.7%,18.5%,0.0%,-,-54,-2
2025 Paris QF,L vs Auger Aliassime,1.8%,100.0%,10.0%,40.0%,6.3%,0.0%,0.0%,8.6%,30.0%,0.0%,-,-64,-36
2025 Paris R16,W vs Norrie,0.0%,-,11.9%,75.0%,12.4%,8.3%,8.7%,6.5%,20.0%,1.2%,0.0%,-43,-12
2025 Paris R32,W vs Rinderknech,1.9%,100.0%,15.7%,73.5%,11.0%,22.2%,0.0%,14.0%,41.2%,0.3%,0.0%,-17,-1
2025 Basel R32,L vs Fritz,2.0%,50.0%,7.0%,81.3%,13.8%,27.8%,0.0%,8.8%,40.0%,1.1%,50.0%,-27,-12
2025 Shanghai F,W vs Rinderknech,0.0%,-,10.6%,58.8%,19.5%,22.2%,0.0%,19.0%,50.0%,0.5%,0.0%,4,25
2025 Shanghai SF,W vs Djokovic,0.0%,-,16.1%,84.2%,13.4%,26.7%,16.7%,6.9%,25.0%,0.9%,0.0%,-74,-18
2025 Shanghai QF,W vs Rune,0.0%,-,15.7%,61.8%,9.6%,14.3%,50.0%,9.3%,13.3%,0.8%,0.0%,-43,-31
2024 Roland Garros R128,L vs Davidovich Fokina,1.0%,100.0%,11.3%,53.8%,11.8%,14.6%,20.0%,6.0%,17.9%,1.0%,0.0%,-89,-54
2024 San Luis Potosi CH R32,L vs Tomic,0.0%,-,10.8%,66.7%,15.2%,24.3%,0.0%,6.6%,18.2%,0.4%,0.0%,55,82
2023 Monte Carlo R64,L vs Nardi,2.5%,0.0%,4.5%,57.1%,16.9%,15.4%,0.0%,3.9%,16.7%,0.8%,0.0%,44,38
Career (11 matches),,1.0%,66.7%,11.2%,67.5%,12.9%,17.6%,10.2%,8.4%,24.3%,0.7%,9.5%,-31,-5
