Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2026 Indian Wells Masters R32,L vs Ruud,30,26,1.2,18.3%,15.9%,18,20,0.9,12.9%,14.4%,6.5%,5.0%,1.3,18.9%,14.0%
2025 Paris Masters QF,L vs Auger Aliassime,10,17,0.6,10.0%,17.0%,5,15,0.3,5.6%,16.7%,3.3%,2.2%,2.8,22.0%,8.0%
2025 Paris Masters R16,W vs Norrie,18,22,0.8,13.4%,16.4%,13,22,0.6,10.4%,17.6%,8.8%,1.6%,1.2,12.7%,10.4%
2025 Paris Masters R32,W vs Rinderknech,31,31,1.0,14.3%,14.3%,26,23,1.1,13.6%,12.0%,8.4%,4.2%,0.8,12.9%,15.7%
2025 Basel R32,L vs Fritz,38,35,1.1,16.7%,15.4%,27,28,1.0,14.8%,15.3%,8.2%,6.6%,1.3,21.6%,17.2%
2025 Shanghai Masters F,W vs Rinderknech,29,17,1.7,18.0%,10.6%,21,16,1.3,15.1%,11.5%,10.1%,5.0%,1.3,24.2%,18.6%
2025 Shanghai Masters SF,W vs Djokovic,23,14,1.6,19.5%,11.9%,17,10,1.7,17.3%,10.2%,11.2%,6.1%,0.5,7.6%,16.9%
2025 Shanghai Masters QF,W vs Rune,33,34,1.0,15.2%,15.7%,26,33,0.8,13.4%,17.0%,8.8%,4.1%,1.3,22.6%,18.0%
2024 Roland Garros R128,L vs Davidovich Fokina,26,34,0.8,11.3%,14.8%,20,30,0.7,9.5%,14.2%,7.1%,2.4%,1.1,20.9%,19.1%
2024 San Luis Potosi CH R32,L vs Tomic,32,41,0.8,19.2%,24.6%,19,34,0.6,13.6%,24.3%,8.6%,5.0%,1.2,13.2%,11.4%
2023 Monte Carlo Masters R64,L vs Nardi,22,36,0.6,14.0%,22.9%,18,35,0.5,12.0%,23.3%,8.7%,3.3%,1.1,15.3%,14.0%
Career (11 matches),,292,307,1.0,15.4%,16.2%,210,266,0.8,12.7%,16.0%,8.2%,4.2%,1.2,17.9%,15.4%
