Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
01-Oct-2025,Shanghai Masters,Hard,F,204,54,(Q) Vacherot d. Arthur Rinderknech [FRA],4-6 6-3 6-3,1.52,11.1%,1.4%,68.1%,77.6%,73.9%,0/1,2:14
05-May-2025,Francavilla al Mare CH,Clay,F,262,303,(WC) Francesco Maestrelli [ITA] d. Vacherot,6-4 6-4,0.81,3.0%,0.0%,62.1%,63.4%,52.0%,2/5,1:45
19-Feb-2024,Pune CH,Hard,F,173,154,(4) Vacherot d. (3) Adam Walton [AUS],3-6 7-6(5) 7-6(5),0.95,11.8%,3.6%,70.9%,73.1%,46.9%,4/8,2:38
08-Jan-2024,Nonthaburi 2 CH,Hard,F,219,323,Vacherot d. Manuel Guinard [FRA],7-5 7-6(5),1.10,14.1%,1.3%,71.8%,69.6%,59.1%,3/5,2:01
01-Jan-2024,Nonthaburi 1 CH,Hard,F,280,329,(Q) Vacherot d. (Q) Lucas Pouille [FRA],3-2 RET,1.42,3.8%,3.8%,57.7%,66.7%,45.5%,1/2,0:32
25-Sep-2023,M25 Zlatibor,Clay,F,322,332,(3) Andrew Paulson [CZE] d. (1) Vacherot,6-3 5-7 6-3,,,,,,,,
14-Aug-2023,M25 Ystad,Clay,F,286,523,(6) Marvin Moeller [GER] d. (1) Vacherot,2-6 6-3 7-5,,,,,,,,
19-Jun-2023,M25 Montauban,Clay,F,326,276,(2) Vacherot d. (1) Titouan Droguet [FRA],6-4 2-6 7-6(4),,,,,,,,
22-Aug-2022,Nonthaburi 1 CH,Hard,F,344,328,(Q) Vacherot d. Nam Hoang Ly [VIE],6-3 7-6(4),1.29,12.7%,1.4%,64.8%,73.9%,56.0%,2/4,1:51
25-Jul-2022,M15 Kottingbrunn,Clay,F,432,624,(1) Vacherot d. (5) Max Houkes [NED],6-3 6-4,,,,,,,,
