Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
17-Apr-2023,W60 Koper,Clay,R64,584,1091,(WC) Ela Nala Milic [SLO] d. (Q) Ferrando,5-7 6-0 6-2,,,,,,,,
17-Apr-2023,W60 Koper,Clay,Q2,584,748,(7) Ferrando d. (15) Miriana Tona [ITA],5-7 6-3 6-4,,,,,,,,
17-Apr-2023,W60 Koper,Clay,Q1,584,,(7) Ferrando d. Lilli Tagger [AUT],6-3 6-1,,,,,,,,
20-Feb-2023,W40 Macon,Hard,Q1,455,636,Federica Di Sarra [ITA] d. (14) Ferrando,W/O,,,,,,,,
13-Feb-2023,W25 Glasgow,Hard,Q2,459,543,(10) Talia Neilson Gatenby [GBR] d. (6) Ferrando,7-5 6-1,,,,,,,,
13-Feb-2023,W25 Glasgow,Hard,Q1,459,751,(6) Ferrando d. Andre Lukosiute [LTU],7-5 7-5,,,,,,,,
30-Jan-2023,W15 Monastir,Hard,F,466,471,(1) Fiona Ferro [FRA] d. (2) Ferrando,6-4 6-3,,,,,,,,
30-Jan-2023,W15 Monastir,Hard,SF,466,567,(2) Ferrando d. (6) Nadine Keller [SUI],6-3 5-7 6-2,,,,,,,,
30-Jan-2023,W15 Monastir,Hard,QF,466,1163,(2) Ferrando d. (LL) Ya Hsin Lee [TPE],7-5 3-6 7-6(5),,,,,,,,
30-Jan-2023,W15 Monastir,Hard,R16,466,1292,(2) Ferrando d. (Q) Alice Battesti [FRA],6-4 6-4,,,,,,,,
30-Jan-2023,W15 Monastir,Hard,R32,466,739,(2) Ferrando d. Nina Radovanovic [FRA],1-6 6-4 6-4,,,,,,,,
27-Jun-2022,Wimbledon,Grass,Q2,272,152,(15) Yue Yuan [CHN] d. Ferrando,3-6 5-3 RET,1.12,3.1%,6.2%,60.0%,59.0%,53.8%,5/8,1:29
27-Jun-2022,Wimbledon,Grass,Q1,272,1049,Ferrando d. Antonia Lottner [GER],4-6 6-1 6-1,1.59,8.6%,2.9%,61.4%,76.7%,55.6%,4/6,1:30
13-Jun-2022,Gaiba 125,Grass,R32,254,47,(1) Alison Van Uytvanck [BEL] d. (WC) Ferrando,6-4 6-1,0.74,7.8%,7.8%,50.0%,62.5%,31.3%,1/7,1:11
06-Jun-2022,W60 Caserta,Clay,R16,253,330,Camilla Rosatello [ITA] d. Ferrando,7-5 6-2,,,,,,,,
06-Jun-2022,W60 Caserta,Clay,R32,253,163,Ferrando d. (4) Despina Papamichail [GRE],1-6 7-6(4) 7-6(5),,,,,,,,
23-May-2022,W60 Grado,Clay,R32,247,286,Barbara Haas [AUT] d. Ferrando,6-2 4-6 6-4,,,,,,,,
16-May-2022,Rabat,Clay,R32,261,67,(5) Anna Bondar [HUN] d. (Q) Ferrando,6-4 3-6 7-5,0.81,1.7%,3.4%,65.5%,59.2%,57.5%,7/10,2:46
16-May-2022,Rabat,Clay,Q2,261,407,(3) Ferrando d. Tara Moore [GBR],6-3 6-2,1.45,1.9%,9.4%,71.7%,73.7%,33.3%,0/2,1:14
16-May-2022,Rabat,Clay,Q1,261,,(3) Ferrando d. (SR) Paula Kania [POL],6-1 6-0,2.15,4.9%,0.0%,61.0%,72.0%,56.3%,2/3,0:53
