Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 W60 Versmold R16,L vs Stojanovic,0.92,0.49,35.6,2.1,-,40.9%,-,35.0%,41.7%,23.8%
2019 W60 Versmold R32,W vs Hogenkamp,1.14,1.32,56.7,3.2,-,56.3%,-,55.2%,59.0%,43.2%
2019 W60 Versmold Q1,W vs Khabibulina,1.16,2.07,35.8,2.2,-,60.9%,-,71.4%,60.9%,60.0%
2019 W25 Grado QF,W vs Grymalska,1.55,2.45,28.1,2.0,-,62.5%,-,60.9%,40.0%,83.3%
2019 W25 Grado R32,W vs Osorio,1.20,1.32,50.0,2.5,-,56.3%,-,32.1%,63.2%,57.6%
2019 W25 Caserta QF,W vs Zimmermann,1.00,1.53,46.9,2.2,-,70.0%,-,55.6%,57.1%,55.6%
2019 W25 Caserta R16,W vs Bassols Ribera,1.15,1.05,106.7,9.3,-,46.7%,-,56.1%,48.9%,40.0%
2019 W25 Santa Margherita Di Pula R16,L vs Rus,1.01,0.82,54.7,2.2,0.0%,50.0%,0.0%,50.0%,43.8%,37.8%
2019 W25 Santa Margherita Di Pula R32,W vs Morgina,1.00,1.17,65.9,2.7,5.1%,51.3%,0.0%,48.6%,59.1%,57.1%
2019 W25 Bolton R32,W vs Taylor,0.95,1.48,48.7,5.2,0.0%,71.0%,0.0%,55.2%,55.2%,59.3%
2019 W60 Croissy Beaubourg R16,L vs Andrei,0.98,0.86,75.5,6.3,3.9%,45.1%,4.0%,58.0%,37.5%,47.7%
2019 W60 Croissy Beaubourg R32,W vs Reix,1.06,1.15,76.8,6.9,0.0%,57.1%,1.8%,52.6%,47.2%,51.0%
2019 W15 Sharm El Sheikh F,L vs Kubareva,1.01,0.84,67.8,3.5,0.0%,40.5%,2.4%,53.7%,50.0%,37.1%
2019 W15 Sharm El Sheikh SF,W vs Paszek,1.04,1.19,63.2,4.9,4.5%,54.5%,0.0%,50.0%,42.2%,67.4%
2019 W15 Sharm El Sheikh QF,W vs Sherif,1.15,1.42,46.2,2.2,0.0%,58.3%,0.0%,66.7%,51.4%,40.6%
2019 W15 Sharm El Sheikh R16,L vs Kajuru,0.98,0.83,69.4,2.2,2.2%,54.3%,0.0%,40.9%,38.0%,51.1%
2018 Newport Beach Q2,L vs Bouzkova,0.95,0.81,59.3,2.7,0.0%,54.3%,2.2%,46.7%,38.5%,46.9%
2018 Newport Beach Q1,W vs Arconada,1.18,1.87,35.2,2.1,0.0%,62.1%,0.0%,64.0%,50.0%,68.2%
2017 Stillwater OK $25K R32,W vs Machalova,1.10,1.51,51.7,2.6,0.0%,71.0%,0.0%,67.9%,46.9%,36.7%
2017 Albuquerque NM $80K R16,L vs Sanchez,1.04,0.91,69.0,5.0,0.0%,56.8%,0.0%,72.2%,42.9%,20.8%
2019 (16 matches),,1.07,1.13,62.2,2.9,1.8%,54.0%,1.1%,52.6%,49.1%,49.9%
2018 (2 matches),,1.03,1.12,50.1,2.4,0.0%,57.3%,1.4%,52.9%,42.9%,55.6%
2017 (28 matches),,1.03,1.09,56.6,2.7,1.9%,56.9%,1.8%,56.3%,44.1%,47.9%
2016 (38 matches),,1.01,1.05,57.6,2.8,1.8%,55.9%,0.9%,55.5%,45.0%,46.7%
2015 (10 matches),,1.03,1.06,58.5,2.9,0.8%,55.7%,0.6%,52.1%,49.7%,44.5%
Career (98 matches),,1.03,1.07,57.9,2.8,1.6%,55.8%,1.1%,54.9%,45.9%,47.5%
