Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 W60 Versmold R16,L vs Stojanovic,25% (2/8),50% (1/2),1/4,86% (6/7),17% (1/6),0/1,0/0,0/1,0/0,0/0
2019 W60 Versmold R32,W vs Hogenkamp,70% (7/10),71% (5/7),1/2,30% (3/10),33% (1/3),5/5,2/2,0/0,1/1,0/0
2019 W60 Versmold Q1,W vs Khabibulina,75% (6/8),100% (6/6),1/1,43% (3/7),67% (2/3),4/4,0/0,0/0,0/0,0/0
2019 W25 Grado QF,W vs Grymalska,71% (5/7),100% (5/5),0/0,13% (1/8),0% (0/1),3/4,1/2,0/0,1/2,0/0
2019 W25 Grado R32,W vs Osorio,75% (9/12),89% (8/9),4/6,70% (7/10),14% (1/7),3/6,0/3,0/0,0/2,0/0
2019 W25 Caserta QF,W vs Zimmermann,88% (7/8),71% (5/7),0/1,38% (3/8),67% (2/3),2/3,0/0,0/0,0/0,0/0
2019 W25 Caserta R16,W vs Bassols Ribera,67% (8/12),50% (4/8),3/5,40% (6/15),0% (0/6),3/4,0/0,0/0,0/0,0/0
2019 W25 Santa Margherita Di Pula R16,L vs Rus,36% (5/14),80% (4/5),1/7,57% (8/14),13% (1/8),2/3,0/0,2/2,0/0,1/1
2019 W25 Santa Margherita Di Pula R32,W vs Morgina,90% (9/10),89% (8/9),4/5,70% (7/10),29% (2/7),5/6,0/0,0/0,0/0,0/0
2019 W25 Bolton R32,W vs Taylor,60% (6/10),100% (6/6),0/2,40% (4/10),50% (2/4),4/4,0/0,0/0,0/0,0/0
2019 W60 Croissy Beaubourg R16,L vs Andrei,43% (6/14),67% (4/6),1/6,57% (8/14),25% (2/8),2/3,0/1,1/1,0/0,0/0
2019 W60 Croissy Beaubourg R32,W vs Reix,60% (9/15),78% (7/9),1/4,60% (9/15),44% (4/9),3/7,2/3,0/1,1/1,0/0
2019 W15 Sharm El Sheikh F,L vs Kubareva,45% (5/11),80% (4/5),2/4,91% (10/11),40% (4/10),3/4,0/1,0/2,0/0,0/1
2019 W15 Sharm El Sheikh SF,W vs Paszek,62% (8/13),100% (8/8),3/5,62% (8/13),25% (2/8),4/6,0/2,0/1,0/2,0/0
2019 W15 Sharm El Sheikh QF,W vs Sherif,45% (5/11),80% (4/5),0/2,45% (5/11),40% (2/5),4/4,2/2,0/1,1/1,0/0
2019 W15 Sharm El Sheikh R16,L vs Kajuru,63% (10/16),70% (7/10),4/8,60% (9/15),11% (1/9),3/6,0/0,1/1,0/0,0/0
2018 Newport Beach Q2,L vs Bouzkova,38% (5/13),100% (5/5),3/6,67% (8/12),25% (2/8),3/4,0/0,0/0,0/0,0/0
2018 Newport Beach Q1,W vs Arconada,63% (5/8),100% (5/5),1/2,22% (2/9),0% (0/2),3/5,2/2,0/0,1/1,0/0
2017 Stillwater OK $25K R32,W vs Machalova,40% (4/10),75% (3/4),0/0,22% (2/9),100% (2/2),2/2,1/1,0/0,0/0,0/0
2017 Albuquerque NM $80K R16,L vs Sanchez,20% (3/15),33% (1/3),0/3,43% (6/14),33% (2/6),0/1,0/0,1/2,0/0,1/1
2019 (16 matches),,59.8%,80.4%,41.9%,54.5%,27.8%,71.4%,43.8%,40.0%,44.4%,50.0%
2018 (2 matches),,47.6%,100.0%,50.0%,47.6%,20.0%,66.7%,100.0%,-,100.0%,-
2017 (28 matches),,49.0%,83.4%,45.9%,48.3%,27.3%,65.4%,71.4%,47.1%,69.2%,50.0%
2016 (38 matches),,49.6%,81.0%,37.4%,48.3%,25.9%,64.6%,69.0%,73.0%,68.8%,80.0%
2015 (10 matches),,55.0%,81.7%,54.8%,51.8%,20.7%,55.8%,77.8%,42.9%,80.0%,25.0%
Career (98 matches),,51.7%,82.1%,42.2%,49.4%,25.5%,64.6%,67.7%,57.1%,66.7%,57.6%
