Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2022,1,0,1,0.0%,1-2,33.3%,15-16,48.4%,0-0,-,1,81.3%,13.3%,1.7%,3.4%,65.5%,59.2%,57.5%,58.6%,33.7%,47.8%,0.81,R32 (Rabat)
2021,1,0,1,0.0%,0-2,0.0%,2-12,14.3%,0-0,-,1,28.6%,0.0%,2.0%,8.0%,54.0%,51.9%,26.1%,40.0%,31.3%,35.7%,0.52,R32 (Portoroz)
2016,1,0,1,0.0%,0-2,0.0%,7-12,36.8%,0-0,-,1,66.7%,10.0%,0.0%,5.8%,65.4%,61.8%,55.6%,59.6%,29.6%,44.3%,0.73,R32 (Guangzhou)
Career,3,0,3,0.0%,1-6,14.3%,24-40,37.5%,0-0,-,3,65.6%,9.4%,1.4%,5.0%,62.8%,58.4%,48.1%,54.6%,31.9%,44.0%,0.70,
