Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,11,4,7,36.4%,10-15,40.0%,102-122,45.5%,0-2,0.0%,11,58.6%,33.3%,2.4%,2.8%,68.7%,58.0%,42.4%,53.1%,42.4%,47.8%,0.90,SF (W50 Porto)
2025,31,15,16,48.4%,34-34,50.0%,311-302,50.7%,5-4,55.6%,30,56.6%,44.0%,0.5%,3.5%,71.6%,56.9%,43.9%,53.2%,46.9%,50.1%,1.00,F (W35 Istanbul)
2024,44,23,21,52.3%,50-47,51.5%,467-453,50.8%,4-8,33.3%,8,53.0%,34.5%,0.9%,4.4%,72.7%,57.9%,32.9%,51.1%,43.3%,47.2%,0.89,SF (2x)
2023,67,42,25,62.7%,94-60,61.0%,764-654,53.9%,10-10,50.0%,3,65.0%,21.4%,2.3%,3.8%,67.0%,60.5%,48.3%,56.4%,36.1%,46.4%,0.83,W (W25 Baza)
2022,58,33,25,56.9%,71-58,55.0%,622-571,52.1%,9-5,64.3%,0,,,,,,,,,,,,W (W60 Hechingen)
2021,15,7,8,46.7%,16-20,44.4%,147-154,48.8%,0-1,0.0%,0,,,,,,,,,,,,F (W25 Otocec)
2020,24,16,8,66.7%,33-18,64.7%,252-211,54.4%,4-0,100.0%,1,55.6%,10.0%,3.5%,3.5%,82.5%,55.3%,40.0%,52.6%,31.7%,41.7%,0.67,W (W15 Sharm El Sheikh)
2019,43,21,22,48.8%,47-52,47.5%,475-478,49.8%,7-6,53.8%,1,60.0%,20.0%,0.0%,3.6%,72.3%,53.3%,56.5%,54.2%,33.3%,45.7%,0.73,W (W25 Horb)
2018,50,35,15,70.0%,75-37,67.0%,570-423,57.4%,4-6,40.0%,1,37.5%,22.2%,0.0%,8.2%,77.6%,44.7%,27.3%,40.8%,37.3%,39.0%,0.63,W (2x)
2017,16,11,5,68.8%,24-16,60.0%,177-169,51.2%,0-1,0.0%,0,,,,,,,,,,,,W (Tucepi $15K)
2016,5,3,2,60.0%,6-5,54.5%,57-54,51.4%,0-2,0.0%,0,,,,,,,,,,,,QF (2x)
2015,1,0,1,0.0%,0-2,0.0%,2-12,14.3%,0-0,-,0,,,,,,,,,,,,R32 (Bol $10K)
2014,1,0,1,0.0%,0-1,0.0%,3-6,33.3%,0-0,-,0,,,,,,,,,,,,R32 (Bol 10K)
Career,366,210,156,57.4%,460-365,55.8%,3949-3609,52.2%,43-45,48.9%,55,56.8%,37.4%,1.1%,3.6%,71.1%,57.2%,42.4%,53.0%,44.1%,48.6%,0.94,
