Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2019 W25 Santa Margherita Di Pula Q2,W vs Djoubri,57% (4/7),31% (5/16),0/0,0/0,42% (5/12),3/5,1/2,33% (2/6),40% (2/5)
2019 W25 Santa Margherita Di Pula R16,L vs Kan,75% (6/8),50% (1/2),0/0,0/0,50% (4/8),0/2,0/1,- (0/0),- (0/0)
2019 W25 Santa Margherita Di Pula R32,L vs Bandecchi,78% (7/9),30% (3/10),0/0,0/0,67% (8/12),2/4,0/1,40% (2/5),20% (1/5)
2019 W25 Campinas R16,L vs Grabher,50% (6/12),11% (1/9),0/0,0/0,71% (10/14),3/5,3/4,- (0/0),- (0/0)
2019 W25 Curitiba R32,L vs Alves,56% (9/16),38% (3/8),1/1,0/0,61% (11/18),5/7,2/3,67% (4/6),60% (3/5)
2019 W25 Glasgow R32,L vs Pattinama Kerkhove,50% (5/10),25% (1/4),0/0,0/0,71% (10/14),0/2,0/1,- (0/0),- (0/0)
2019 W25 Grenoble R32,L vs Pattinama Kerkhove,36% (4/11),83% (5/6),0/0,0/0,36% (4/11),2/4,1/2,- (0/0),- (0/0)
2019 W25 Singapore R32,L vs Liang,60% (6/10),40% (2/5),0/0,0/0,60% (6/10),3/5,1/2,33% (2/6),40% (2/5)
2018 Bol R32,L vs Kovinic,38% (3/8),67% (2/3),0/0,0/0,44% (4/9),3/5,2/3,- (0/0),- (0/0)
2017 Hammamet $15K QF,L vs Arcidiacono,100% (4/4),18% (2/11),0/0,0/0,50% (5/10),3/5,3/4,- (0/0),- (0/0)
2017 Hammamet $15K R16,W vs Bencheikh,56% (5/9),58% (7/12),2/5,1/4,13% (1/8),0/1,0/0,- (0/0),- (0/0)
2017 Graz $15K R16,L vs Pantuckova,67% (6/9),38% (3/8),1/3,0/0,58% (7/12),0/2,0/1,- (0/0),- (0/0)
2017 Graz $15K R32,W vs Jaruskova,54% (7/13),67% (6/9),2/2,1/1,60% (6/10),1/1,0/0,- (0/0),- (0/0)
2017 Tucepi $15K F,W vs Jurikova,41% (7/17),46% (6/13),2/4,1/1,64% (9/14),5/6,0/0,- (0/0),- (0/0)
2017 Tucepi $15K QF,W vs Pantuckova,70% (7/10),56% (5/9),2/3,1/1,33% (1/3),0/0,0/0,- (0/0),- (0/0)
2017 Tucepi $15K R16,W vs Marinkovic,60% (6/10),36% (9/25),2/4,1/2,43% (6/14),1/2,0/0,- (0/0),- (0/0)
2017 Tucepi $15K R32,W vs Pirok,50% (5/10),44% (7/16),2/4,1/2,44% (4/9),0/0,0/0,- (0/0),- (0/0)
2016 Bol $10K R16,W vs Karanusic,50% (8/16),38% (5/13),2/5,1/3,83% (10/12),0/0,0/0,- (0/0),- (0/0)
2016 Bol $10K QF,L vs Juvan,21% (3/14),33% (1/3),0/0,0/0,58% (7/12),2/4,0/1,- (0/0),- (0/0)
2019 (8 matches),,56.6%,35.0%,100.0%,-,58.6%,52.9%,50.0%,43.5%,40.0%
2018 (1 matches),,37.5%,66.7%,-,-,44.4%,60.0%,66.7%,-,-
2017 (8 matches),,57.3%,43.7%,52.0%,54.5%,48.8%,58.8%,60.0%,-,-
2016 (2 matches),,36.7%,37.5%,40.0%,33.3%,70.8%,50.0%,0.0%,-,-
Career (19 matches),,53.2%,40.7%,51.6%,50.0%,55.7%,55.0%,52.0%,43.5%,40.0%
