Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),318,202,370,1359,351,1335,306,1347,205,1389,,,,
2025,319,199,344,1395,321,1378,301,1365,204,1408,1355,17
2024,209,334,244,1481,237,1449,221,1441,150,1473,,
2023,226,339,210,1516,189,1494,195,1475,,,,
2022,258,241,,,,,,,,,,
2021,333,188,,,,,,,,,,
2020,290,216,,,,,,,,,366,210
2019,314,173,,,,,,,,,341,210
2018,522,41,,,,,,,,,411,121
2017,866,15,,,,,,,,,1074,12
2016,,,,,,,,,,,931,19
