Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2025 Wimbledon R128,L vs Andreeva,22% (2/9),100% (2/2),1/4,67% (6/9),17% (1/6),0/2,0/0,1/2,0/0,1/1
2025 W100 Biarritz F,W vs Rakotomanga Rajaonah,64% (7/11),86% (6/7),2/4,36% (4/11),0% (0/4),4/4,0/1,1/1,0/1,0/0
2025 Madrid R128,L vs Bouzas Maneiro,0% (0/8),- (0/0),0/3,63% (5/8),20% (1/5),0/0,0/0,1/2,0/0,1/1
2025 Miami R64,L vs Anisimova,0% (0/8),- (0/0),0/4,75% (6/8),33% (2/6),0/0,0/0,1/1,0/0,0/0
2024 US Open R128,L vs Pliskova,54% (7/13),86% (6/7),1/4,71% (10/14),40% (4/10),3/6,1/1,1/3,0/0,1/2
2024 Paris Olympics R64,L vs Wozniacki,43% (6/14),83% (5/6),1/5,69% (9/13),33% (3/9),3/5,1/2,0/1,0/1,0/0
2024 Wimbledon R128,L vs Galfi,13% (1/8),0% (0/1),0/4,57% (4/7),0% (0/4),0/0,0/0,1/1,0/0,1/1
2024 Rabat F,L vs Stearns,25% (2/8),0% (0/2),0/3,57% (4/7),0% (0/4),0/0,0/0,0/1,0/0,0/0
2024 Rabat R32,W vs El Aouni,71% (5/7),80% (4/5),0/0,25% (2/8),100% (2/2),3/3,1/1,0/0,1/1,0/0
2023 US Open R128,L vs Zhu,20% (2/10),100% (2/2),1/3,55% (6/11),17% (1/6),1/2,0/0,1/3,0/0,1/2
2023 Palermo SF,L vs Zheng,40% (6/15),67% (4/6),2/5,69% (9/13),33% (3/9),2/4,1/1,0/1,0/0,0/0
2023 Palermo R16,W vs Lansere,44% (4/9),100% (4/4),0/1,22% (2/9),50% (1/2),2/3,1/1,0/0,1/1,0/0
2023 Roland Garros R64,L vs Potapova,38% (5/13),80% (4/5),1/5,46% (6/13),0% (0/6),2/4,1/2,1/2,0/0,1/1
2023 Roland Garros R128,W vs Brengle,63% (5/8),100% (5/5),1/1,13% (1/8),0% (0/1),3/4,1/2,0/0,1/1,0/0
2023 Rabat R16,L vs Riera,58% (7/12),43% (3/7),0/3,50% (6/12),17% (1/6),2/3,0/1,1/3,0/0,1/2
2023 Madrid QF,L vs Sabalenka,58% (7/12),57% (4/7),1/5,55% (6/11),0% (0/6),2/4,1/1,1/2,0/0,1/1
2023 Lyon R16,L vs Noskova,25% (2/8),0% (0/2),0/2,44% (4/9),0% (0/4),0/0,0/0,0/2,0/0,0/1
2023 Australian Open R128,L vs Linette,10% (1/10),100% (1/1),0/3,67% (6/9),33% (2/6),1/1,0/0,2/3,0/0,1/1
2022 Parma F,W vs Sakkari,70% (7/10),86% (6/7),2/4,45% (5/11),20% (1/5),4/5,1/1,0/0,1/1,0/0
2022 US Open R128,L vs Kostyuk,27% (3/11),67% (2/3),2/3,36% (4/11),25% (1/4),2/2,0/0,2/2,0/0,0/0
2025 (4 matches),,25.0%,88.9%,20.0%,58.3%,19.0%,66.7%,0.0%,66.7%,0.0%,100.0%
2024 (5 matches),,42.0%,71.4%,12.5%,59.2%,31.0%,64.3%,75.0%,33.3%,50.0%,66.7%
2023 (9 matches),,40.2%,69.2%,21.4%,48.4%,17.4%,60.0%,62.5%,37.5%,100.0%,62.5%
2022 (2 matches),,47.6%,80.0%,57.1%,40.9%,22.2%,85.7%,100.0%,100.0%,100.0%,-
2021 (6 matches),,32.8%,61.9%,12.5%,42.6%,30.8%,81.8%,80.0%,75.0%,100.0%,66.7%
Career (82 matches),,46.7%,77.6%,30.5%,39.5%,27.3%,72.5%,76.7%,63.0%,78.0%,70.4%
