Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,2,0,2,0.0%,2-4,33.3%,33-34,49.3%,1-2,33.3%,2,78.1%,21.9%,0.4%,1.3%,81.8%,61.9%,57.1%,61.0%,36.8%,49.2%,0.95,R32 (Cluj-Napoca)
2025,14,1,13,7.1%,4-25,13.8%,103-171,37.6%,0-1,0.0%,14,54.7%,19.9%,2.4%,2.5%,74.6%,54.4%,41.8%,51.2%,36.6%,44.3%,0.75,R32 (5x)
2024,29,14,15,48.3%,34-34,50.0%,315-307,50.6%,4-2,66.7%,29,64.1%,36.9%,2.3%,2.6%,71.0%,60.8%,43.6%,55.8%,44.9%,50.3%,1.02,W (Buenos Aires 125)
2023,35,14,21,40.0%,34-48,41.5%,357-413,46.4%,7-3,70.0%,35,66.5%,26.3%,3.4%,2.1%,72.5%,59.7%,49.3%,56.8%,39.7%,48.3%,0.92,SF (Palermo)
2022,25,11,14,44.0%,27-29,48.2%,257-276,48.2%,4-4,50.0%,24,66.3%,29.7%,3.2%,2.5%,71.6%,63.1%,43.2%,57.4%,41.1%,49.3%,0.97,W (Parma)
2021,18,7,11,38.9%,17-22,43.6%,159-183,46.5%,1-2,33.3%,17,66.9%,27.2%,2.8%,2.0%,72.0%,62.9%,46.0%,58.2%,39.4%,48.9%,0.94,F (Cluj-Napoca 1)
2020,6,2,4,33.3%,6-10,37.5%,61-91,40.1%,3-1,75.0%,6,62.2%,17.6%,3.9%,3.9%,71.0%,62.1%,40.8%,55.9%,36.8%,46.1%,0.83,
2014,3,0,3,0.0%,0-5,0.0%,9-30,23.1%,0-0,-,0,,,,,,,,,,,,
2011,2,1,1,50.0%,2-3,40.0%,17-23,42.5%,0-0,-,0,,,,,,,,,,,,
Career,134,50,84,37.3%,126-180,41.2%,1311-1528,46.2%,20-15,57.1%,127,64.8%,28.2%,2.9%,2.4%,72.3%,60.5%,45.3%,56.3%,40.6%,48.5%,0.93,
