Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2025 Cosenza R32,W vs Pieri,3.8,4.0,3.6,52.4%,68.4%,69.2%,87.5%,71.7%,2.2%,11.5,11.4,4.5,10.5
2025 Wimbledon R128,L vs Andreeva,4.3,4.4,4.2,54.2%,35.3%,23.1%,27.3%,50.8%,11.2%,-9.5,-12.0,-5.0,-5.7
2025 ITF Biarritz F,W vs Rakotomanga Rajaonah,5.1,5.3,5.0,55.8%,45.2%,52.9%,62.5%,55.0%,8.5%,9.0,7.2,8.0,7.5
2025 Madrid R128,L vs Bouzas Maneiro,4.1,4.3,3.8,38.6%,37.9%,58.3%,16.7%,62.3%,9.5%,5.5,5.6,-8.0,-14.0
2025 Miami R64,L vs Anisimova,3.5,3.6,3.3,45.3%,17.9%,40.0%,33.3%,41.9%,7.4%,-10.0,-24.4,-6.0,-9.5
2024 Olympics R64,L vs Wozniacki,5.3,4.8,5.9,46.7%,49.0%,50.0%,51.6%,62.2%,16.9%,6.0,2.6,-4.5,-3.6
2024 Rabat F,L vs Stearns,4.4,3.8,4.8,38.3%,40.0%,35.7%,50.0%,47.4%,9.0%,-4.0,-4.8,-3.5,-4.0
2024 Rabat R32,W vs El Aouni,4.8,4.7,5.0,50.0%,70.6%,66.7%,75.0%,62.8%,11.7%,19.5,16.8,6.5,9.6
2023 Palermo SF,L vs Zheng,4.6,5.1,4.1,42.9%,55.4%,42.1%,41.2%,58.8%,3.7%,15.5,8.6,3.0,2.4
2023 Palermo R16,W vs Lansere,4.3,4.6,4.1,58.0%,51.2%,50.0%,58.3%,58.3%,2.4%,17.0,17.2,-3.5,-4.4
2023 Roland Garros R64,L vs Potapova,5.1,5.1,5.1,47.4%,47.5%,51.1%,33.3%,54.8%,6.1%,7.0,3.8,-1.5,-0.9
2023 Roland Garros R128,W vs Brengle,4.9,5.5,4.3,67.3%,63.2%,57.9%,40.0%,43.0%,9.6%,12.0,16.4,5.0,5.0
2023 Rabat R16,L vs Riera,5.4,6.1,4.9,51.9%,37.7%,41.4%,53.3%,58.8%,6.4%,3.0,1.3,-3.5,-2.1
2023 Madrid QF,L vs Sabalenka,3.4,3.6,3.2,50.0%,48.9%,16.7%,0.0%,53.8%,6.5%,-5.0,-5.2,0.0,0.0
2023 Lyon R16,L vs Noskova,2.9,3.0,2.9,38.2%,60.0%,12.5%,-,52.8%,17.6%,6.0,12.5,1.5,3.7
2023 Australian Open R128,L vs Linette,4.4,4.3,4.6,37.7%,28.1%,57.1%,22.2%,53.7%,8.6%,-7.5,-7.7,-9.0,-10.6
2022 Parma F,W vs Sakkari,4.2,4.4,4.0,54.7%,60.0%,46.7%,36.4%,59.5%,18.5%,1.5,1.3,-2.5,-3.4
2021 US Open Q3,L vs Raducanu,4.1,4.6,3.6,45.3%,24.1%,46.7%,33.3%,60.4%,14.9%,9.0,10.2,-5.5,-9.8
2021 ITF San Bartolome de Tirajana F,L vs Rus,5.1,5.3,5.0,42.9%,44.1%,42.1%,40.0%,55.7%,8.0%,-1.0,-0.8,-5.0,-5.0
2021 Cluj Napoca F,L vs Petkovic,3.9,3.9,4.1,44.9%,33.3%,11.1%,16.7%,55.0%,14.3%,-3.0,-4.3,-10.5,-19.8
Last 52 Weeks (4 matches),,4.4,4.5,4.2,50.2%,44.2%,50.9%,51.2%,58.9%,8.7%,4.1,4.1,-0.1,-0.2
Career (26 matches),,4.4,4.6,4.3,49.1%,47.3%,47.7%,45.8%,57.6%,11.6%,5.2,4.3,-1.8,-2.0
