Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2025 Cosenza 125 R32,W vs Pieri,20,16,1.3,22.0%,17.6%,17,15,1.1,20.5%,18.1%,15.7%,4.8%,0.3,5.5%,17.6%
2025 Wimbledon R128,L vs Andreeva,15,34,0.4,12.8%,29.1%,13,33,0.4,11.6%,29.5%,6.3%,4.5%,0.9,16.2%,18.8%
2025 W100 Biarritz F,W vs Rakotomanga Rajaonah,13,22,0.6,11.2%,19.0%,12,21,0.6,10.9%,19.1%,6.4%,4.5%,0.5,12.1%,23.3%
2025 Madrid R128,L vs Bouzas Maneiro,8,20,0.4,7.7%,19.2%,8,17,0.5,8.1%,17.2%,6.1%,2.0%,2.0,25.0%,12.5%
2025 Miami R64,L vs Anisimova,3,13,0.2,3.3%,14.1%,3,10,0.3,3.6%,12.0%,1.2%,2.4%,1.2,20.7%,17.4%
2024 US Open R128,L vs Pliskova,35,42,0.8,17.8%,21.3%,31,34,0.9,18.0%,19.8%,9.9%,7.6%,0.9,16.8%,19.3%
2024 Paris Olympics R64,L vs Wozniacki,40,47,0.9,22.1%,26.0%,37,45,0.8,21.3%,25.9%,13.8%,6.9%,0.7,8.3%,12.2%
2024 Wimbledon R128,L vs Galfi,8,18,0.4,8.7%,19.6%,8,15,0.5,9.6%,18.1%,6.0%,2.4%,2.1,18.5%,8.7%
2024 Rabat F,L vs Stearns,10,33,0.3,10.3%,34.0%,9,32,0.3,9.5%,33.7%,5.3%,4.2%,0.7,14.4%,19.6%
2024 Rabat R32,W vs El Aouni,30,18,1.7,30.0%,18.0%,30,17,1.8,31.3%,17.7%,26.0%,5.2%,0.8,10.0%,13.0%
2023 US Open R128,L vs Zhu,16,29,0.6,13.8%,25.0%,13,27,0.5,12.0%,25.0%,8.3%,3.7%,0.7,13.8%,19.8%
2023 Palermo SF,L vs Zheng,23,23,1.0,12.6%,12.6%,23,21,1.1,13.9%,12.7%,9.1%,4.2%,1.6,22.4%,13.7%
2023 Palermo R16,W vs Lansere,22,22,1.0,20.6%,20.6%,22,22,1.0,20.8%,20.8%,13.2%,7.5%,0.8,10.3%,12.1%
2023 Wimbledon R128,L vs Masarova,34,23,1.5,16.0%,10.8%,34,18,1.9,16.9%,9.0%,10.0%,6.0%,2.0,23.0%,11.7%
2023 Roland Garros R64,L vs Potapova,16,31,0.5,8.7%,16.9%,16,30,0.5,9.1%,17.1%,5.7%,3.4%,0.7,15.3%,21.9%
2023 Roland Garros R128,W vs Brengle,17,12,1.4,17.5%,12.4%,17,10,1.7,18.7%,11.0%,12.1%,6.6%,0.4,10.3%,27.8%
2023 Rabat R16,L vs Riera,20,42,0.5,10.5%,22.0%,20,42,0.5,10.8%,22.6%,6.5%,4.3%,1.0,19.9%,19.9%
2023 Madrid QF,L vs Sabalenka,16,21,0.8,10.7%,14.1%,12,19,0.6,9.1%,14.4%,4.5%,3.0%,1.0,22.1%,22.1%
2023 Lyon R16,L vs Noskova,14,9,1.6,12.8%,8.3%,11,8,1.4,11.1%,8.1%,7.1%,4.0%,1.9,25.7%,13.8%
2023 Australian Open R128,L vs Linette,16,34,0.5,14.8%,31.5%,13,32,0.4,13.0%,32.0%,10.0%,2.0%,1.4,16.7%,12.0%
Career (31 matches),,586,771,0.8,14.2%,18.7%,549,721,0.8,14.3%,18.8%,8.2%,3.6%,0.9,15.9%,17.0%
