Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),102,773,141,1649,226,1487,94,1644,155,1480,538,130,,
2025,109,715,122,1676,188,1526,89,1659,145,1493,123,657
2024,65,955,77,1735,163,1549,51,1726,109,1548,102,776
2023,59,1005,79,1722,141,1573,41,1746,96,1552,,
2022,52,991,42,1822,108,1619,17,1827,,,,
2021,63,1049,102,1687,142,1570,71,1677,92,1579,,
2020,128,591,93,1688,131,1533,71,1647,,,190,461
2019,194,311,,,,,,,,,434,143
2017,787,20,,,,,,,,,1047,13
2014,,,,,,,,,,,1099,9
2013,582,51,,,,,,,,,730,41
