Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,18,10,8,55.6%,25-21,54.3%,230-231,49.9%,7-2,77.8%,17,80.6%,16.7%,5.2%,2.2%,63.2%,69.7%,52.4%,63.3%,33.7%,49.0%,0.92
Clay,1,0,1,0.0%,0-0,-,0-0,-,0-0,-,0,,,,,,,,,,,
Grand Slams,2,1,1,50.0%,5-4,55.6%,45-45,50.0%,1-0,100.0%,2,77.3%,22.2%,6.1%,3.0%,62.5%,69.7%,48.6%,61.8%,38.0%,50.1%,0.99
Masters,2,0,2,0.0%,0-3,0.0%,13-20,39.4%,0-1,0.0%,2,68.8%,12.5%,4.1%,0.0%,63.9%,61.3%,57.1%,59.8%,30.8%,44.8%,0.77
Other Tours,14,8,6,57.1%,18-14,56.3%,159-159,50.0%,5-1,83.3%,13,82.8%,15.5%,5.0%,2.2%,63.3%,70.5%,53.1%,64.1%,32.8%,49.1%,0.91
Best of 5,2,1,1,50.0%,5-4,55.6%,45-45,50.0%,1-0,100.0%,2,77.3%,22.2%,6.1%,3.0%,62.5%,69.7%,48.6%,61.8%,38.0%,50.1%,0.99
Best of 3,17,9,8,52.9%,20-17,54.1%,185-186,49.9%,6-2,75.0%,15,81.5%,15.2%,5.0%,2.0%,63.4%,69.7%,53.4%,63.7%,32.6%,48.7%,0.90
Semi-finals,1,0,1,0.0%,0-2,0.0%,6-12,33.3%,0-0,-,1,66.7%,0.0%,3.6%,0.0%,63.6%,68.6%,40.0%,58.2%,17.8%,40.0%,0.43
Quarter-finals,2,1,1,50.0%,2-3,40.0%,25-30,45.5%,1-1,50.0%,2,84.6%,7.4%,1.2%,0.6%,68.6%,69.8%,54.7%,65.1%,32.4%,48.0%,0.93
vs Righties,17,9,8,52.9%,23-20,53.5%,212-214,49.8%,6-2,75.0%,16,81.0%,16.1%,5.4%,2.4%,63.2%,70.0%,52.4%,63.5%,33.6%,49.1%,0.92
vs Lefties,2,1,1,50.0%,2-1,66.7%,18-17,51.4%,1-0,100.0%,1,76.5%,23.5%,2.9%,0.0%,63.1%,66.2%,52.6%,61.2%,35.8%,48.1%,0.92
