Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2025 Hangzhou SF,L vs Bublik,0.92,0.39,34.5,2.3,6.9%,55.2%,0.0%,61.5%,12.0%,25.0%
2025 Hangzhou R16,W vs Korda,1.25,1.28,54.8,5.0,8.5%,68.1%,11.9%,69.0%,31.4%,33.3%
2023 US Open R64,L vs De Minaur,0.96,0.45,23.6,2.0,2.4%,53.7%,0.0%,39.5%,25.0%,24.1%
2023 US Open R128,W vs Lajovic,1.10,1.25,36.4,5.5,4.2%,62.0%,3.1%,66.2%,34.2%,47.9%
2023 Wimbledon R128,L vs Tiafoe,0.92,0.77,39.3,2.6,10.7%,51.8%,5.8%,55.8%,36.1%,41.1%
2023 Stuttgart R32,W vs Kyrgios,1.18,1.52,48.0,2.4,2.9%,71.4%,12.1%,72.7%,22.6%,51.9%
2023 Barcelona R64,L vs Schwartzman,0.84,0.48,31.9,2.1,3.0%,57.6%,0.0%,34.4%,21.7%,42.1%
2023 Indian Wells R128,W vs Munar,0.90,1.21,83.9,4.4,6.3%,68.8%,2.2%,66.7%,47.4%,39.3%
2023 Dallas F,W vs Isner,1.15,1.00,106.7,9.2,7.4%,73.5%,3.3%,78.3%,22.6%,19.6%
2023 Dallas SF,W vs Fritz,1.33,1.04,63.6,9.2,6.3%,66.7%,3.4%,69.5%,21.6%,28.9%
2022 US Open R32,L vs Medvedev,0.93,0.66,31.1,2.2,2.2%,54.3%,0.0%,47.6%,34.0%,35.6%
2022 US Open R64,W vs Borges,1.08,1.14,58.8,6.1,7.2%,72.2%,4.5%,54.5%,39.6%,36.8%
2022 US Open R128,W vs Basilashvili,0.96,1.69,35.1,2.2,11.9%,78.6%,10.0%,67.5%,55.6%,38.9%
2022 Indianapolis CH F,W vs Kovacevic,1.16,1.03,90.8,10.8,5.2%,62.3%,4.3%,66.7%,25.4%,38.6%
2019 Zhangjiagang CH R64,L vs Oliveira,0.78,0.74,52.3,2.3,11.4%,65.7%,6.5%,48.4%,31.6%,50.0%
2019 Shenzhen CH R64,L vs Napolitano,0.79,0.70,47.7,2.7,8.8%,70.6%,3.2%,45.2%,31.6%,42.9%
2019 Zhuhai CH R16,W vs Otte,1.32,1.10,94.6,16.5,3.1%,53.1%,3.3%,56.7%,31.5%,44.9%
2019 Zhuhai CH R32,W vs Cachin,0.91,1.09,62.8,42.8,6.3%,66.7%,6.7%,48.9%,50.0%,51.0%
2019 Zhuhai CH R64,W vs Zhang,0.98,1.32,59.9,2.0,0.0%,57.9%,2.8%,72.2%,42.1%,52.8%
2019 Davis Cup RR,L vs Nishioka,0.79,0.29,27.1,2.0,8.0%,56.0%,4.2%,29.2%,15.8%,26.3%
2025 (2 matches),,1.11,0.83,46.8,3.1,7.9%,63.2%,7.4%,66.2%,23.3%,30.0%
2023 (8 matches),,1.07,0.97,57.6,3.4,5.8%,63.6%,3.6%,62.5%,30.5%,36.8%
2022 (4 matches),,1.06,1.07,58.7,3.5,6.5%,67.2%,4.6%,59.0%,37.2%,37.3%
2019 (6 matches),,0.98,0.93,63.0,3.2,5.7%,61.1%,4.4%,52.0%,36.2%,46.4%
2018 (8 matches),,1.00,0.92,52.9,2.7,6.6%,64.9%,5.6%,61.1%,31.3%,37.2%
Career (36 matches),,1.01,0.92,55.3,2.9,5.9%,63.2%,4.8%,58.8%,33.3%,37.7%
