Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2025 Hangzhou SF,L vs Bublik,67% (6/9),- (0/0),0/0,0/0,40% (2/5),1/3,0/1,- (0/0),- (0/0)
2025 Hangzhou R16,W vs Korda,62% (13/21),100% (3/3),2/2,1/1,75% (3/4),0/1,0/0,- (0/0),- (0/0)
2023 US Open R64,L vs De Minaur,44% (4/9),0% (0/1),0/0,0/0,61% (11/18),1/4,0/1,- (0/0),- (0/0)
2023 US Open R128,W vs Lajovic,75% (18/24),50% (5/10),3/4,1/2,38% (3/8),0/2,0/0,- (0/0),- (0/0)
2023 Wimbledon R128,L vs Tiafoe,45% (9/20),36% (4/11),0/1,0/0,45% (5/11),4/7,1/2,40% (2/5),33% (2/6)
2023 Stuttgart R32,W vs Kyrgios,65% (11/17),67% (2/3),2/3,1/1,100% (2/2),0/0,0/0,- (0/0),- (0/0)
2023 Barcelona R64,L vs Schwartzman,43% (3/7),50% (1/2),0/0,0/0,55% (6/11),1/3,1/2,- (0/0),- (0/0)
2023 Indian Wells R128,W vs Munar,72% (13/18),42% (5/12),2/5,1/1,0% (0/2),0/1,0/0,58% (7/12),50% (6/12)
2023 Dallas F,W vs Isner,69% (18/26),0% (0/2),2/8,1/5,100% (3/3),4/5,4/4,87% (20/23),21% (5/24)
2023 Dallas SF,W vs Fritz,63% (17/27),50% (2/4),2/5,1/1,100% (9/9),1/2,0/0,60% (3/5),0% (0/5)
2022 US Open R32,L vs Medvedev,54% (7/13),11% (1/9),0/0,0/0,50% (6/12),3/6,0/1,- (0/0),- (0/0)
2022 US Open R64,W vs Borges,55% (23/42),31% (5/16),3/7,1/2,60% (6/10),1/3,0/0,60% (6/10),36% (4/11)
2022 US Open R128,W vs Basilashvili,72% (13/18),56% (5/9),3/4,1/1,100% (6/6),0/0,0/0,- (0/0),- (0/0)
2022 Indianapolis CH F,W vs Kovacevic,50% (15/30),43% (3/7),2/10,1/2,78% (7/9),7/8,6/6,72% (18/25),28% (7/25)
2019 Zhangjiagang CH R64,L vs Oliveira,100% (7/7),50% (3/6),1/1,0/0,44% (4/9),1/3,0/1,- (0/0),- (0/0)
2019 Shenzhen CH R64,L vs Napolitano,39% (7/18),13% (1/8),0/0,0/0,0% (0/3),3/5,2/3,- (0/0),- (0/0)
2019 Zhuhai CH R16,W vs Otte,38% (9/24),38% (3/8),2/3,1/1,50% (6/12),2/3,2/2,69% (9/13),46% (6/13)
2019 Zhuhai CH R32,W vs Cachin,69% (9/13),57% (8/14),2/2,1/1,50% (6/12),0/1,0/0,- (0/0),- (0/0)
2019 Zhuhai CH R64,W vs Zhang,73% (8/11),57% (4/7),2/4,1/2,80% (8/10),0/0,0/0,57% (4/7),57% (4/7)
2019 Davis Cup RR,L vs Nishioka,25% (2/8),0% (0/1),0/0,0/0,38% (3/8),1/3,1/2,- (0/0),- (0/0)
2025 (2 matches),,63.3%,100.0%,100.0%,100.0%,55.6%,25.0%,0.0%,-,-
2023 (8 matches),,62.8%,42.2%,42.3%,50.0%,60.9%,45.8%,66.7%,71.1%,27.7%
2022 (4 matches),,56.3%,34.1%,38.1%,60.0%,67.6%,64.7%,85.7%,68.6%,30.6%
2019 (6 matches),,51.9%,43.2%,70.0%,75.0%,50.0%,46.7%,62.5%,65.0%,50.0%
2018 (8 matches),,59.5%,45.9%,47.1%,30.0%,52.0%,33.3%,37.5%,70.0%,40.0%
Career (36 matches),,60.2%,43.3%,49.4%,53.1%,53.8%,45.5%,55.8%,67.9%,32.1%
