Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2025 Hangzhou SF,L vs Bublik,14,20,0.7,14.0%,20.0%,12,20,0.6,15.8%,26.3%,5.3%,0.0%,1.5,34.0%,22.0%
2025 Hangzhou R16,W vs Korda,25,22,1.1,16.2%,14.3%,16,19,0.8,12.6%,15.0%,8.7%,1.6%,1.0,18.8%,19.5%
2023 US Open R64,L vs De Minaur,13,36,0.4,9.3%,25.7%,12,29,0.4,9.4%,22.7%,4.7%,3.9%,1.8,12.9%,7.1%
2023 US Open R128,W vs Lajovic,49,36,1.4,17.3%,12.7%,44,31,1.4,17.1%,12.1%,12.1%,4.7%,1.0,13.4%,13.8%
2023 Wimbledon R128,L vs Tiafoe,39,28,1.4,17.3%,12.4%,30,27,1.1,15.2%,13.7%,11.7%,3.0%,1.2,16.9%,14.2%
2023 Stuttgart R32,W vs Kyrgios,27,12,2.3,21.4%,9.5%,22,10,2.2,22.2%,10.1%,12.1%,6.1%,1.5,23.0%,15.9%
2023 Barcelona R64,L vs Schwartzman,19,38,0.5,17.8%,35.5%,18,37,0.5,17.1%,35.2%,7.6%,2.9%,1.1,16.8%,15.9%
2023 Indian Wells Masters R128,W vs Munar,48,40,1.2,23.3%,19.4%,44,36,1.2,23.3%,19.0%,14.8%,7.4%,0.9,7.3%,7.8%
2023 Dallas F,W vs Isner,47,23,2.0,19.1%,9.3%,40,21,1.9,20.8%,10.9%,12.0%,8.3%,2.0,24.4%,12.2%
2023 Dallas SF,W vs Fritz,32,26,1.2,14.7%,11.9%,26,26,1.0,13.7%,13.7%,9.5%,4.2%,1.3,16.1%,11.9%
2022 US Open R32,L vs Medvedev,16,42,0.4,8.9%,23.3%,15,42,0.4,9.3%,25.9%,5.6%,3.1%,1.0,14.4%,15.0%
2022 US Open R64,W vs Borges,59,81,0.7,16.0%,22.0%,48,70,0.7,14.5%,21.1%,8.4%,4.5%,0.6,8.7%,14.9%
2022 US Open R128,W vs Basilashvili,31,15,2.1,20.1%,9.7%,22,13,1.7,15.8%,9.4%,6.5%,8.6%,0.6,12.3%,20.1%
2022 Indianapolis CH F,W vs Kovacevic,38,46,0.8,14.3%,17.3%,31,45,0.7,13.6%,19.7%,11.4%,2.2%,0.8,14.3%,18.0%
Career (14 matches),,457,465,1.0,16.5%,16.8%,380,426,0.9,15.7%,17.6%,9.7%,4.5%,1.1,15.5%,14.5%
