Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2025 Hangzhou SF,L vs Bublik,1.9%,100.0%,6.0%,33.3%,13.7%,9.5%,33.3%,0.0%,0.0%,0.8%,0.0%,47,-60
2025 Hangzhou R16,W vs Korda,1.3%,0.0%,4.5%,57.1%,18.3%,26.1%,28.6%,6.8%,50.0%,0.6%,0.0%,6,30
2023 Stuttgart R32,W vs Kyrgios,1.6%,100.0%,6.3%,50.0%,40.0%,47.1%,20.0%,19.2%,60.0%,0.0%,-,196,101
2023 Barcelona R64,L vs Schwartzman,0.0%,-,9.3%,20.0%,7.8%,12.1%,0.0%,6.1%,22.2%,0.4%,0.0%,23,-19
2023 Indian Wells R128,W vs Munar,3.4%,33.3%,18.4%,78.9%,19.9%,25.0%,0.0%,12.3%,35.0%,2.5%,20.0%,75,46
2023 Dallas F,W vs Isner,0.0%,-,5.3%,100.0%,21.5%,35.0%,0.0%,18.3%,47.4%,1.1%,33.3%,58,26
2023 Dallas SF,W vs Fritz,0.0%,-,6.0%,53.8%,12.6%,24.5%,0.0%,11.7%,41.7%,0.0%,-,-45,-38
2022 US Open R64,W vs Borges,0.6%,0.0%,9.2%,73.5%,17.0%,25.0%,14.3%,8.4%,26.9%,1.6%,0.0%,46,59
2022 Indianapolis CH F,W vs Kovacevic,0.7%,0.0%,9.4%,60.0%,15.8%,16.9%,11.1%,8.6%,35.7%,1.0%,25.0%,42,9
Career (9 matches),,0.9%,37.5%,8.6%,66.2%,16.8%,23.7%,12.5%,10.3%,35.3%,1.1%,13.8%,38,20
