Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2025-09-29),644,62,,,,,,,,,,,,
2024,391,154,139,1640,147,1585,117,1599,,,746,64
2023,117,631,89,1696,93,1644,85,1634,55,1636,,
2022,36,1328,50,1806,56,1745,61,1705,30,1705,,
2021,61,1080,57,1802,57,1752,64,1699,50,1662,,
2020,53,1290,37,1817,42,1771,41,1723,,,186,470
2019,59,1015,71,1778,74,1724,55,1709,79,1617,109,700
2018,45,1130,67,1777,65,1728,57,1706,82,1590,151,442
2017,38,1420,44,1811,40,1772,55,1706,71,1615,115,588
2016,41,1242,45,1816,39,1775,50,1701,51,1649,157,441
2015,43,1155,50,1792,55,1739,44,1721,65,1627,108,641
2014,19,2255,30,1885,29,1830,35,1767,46,1688,109,682
2013,27,1840,38,1842,39,1782,32,1775,69,1602,174,409
2012,44,1320,75,1758,87,1679,48,1736,118,1536,89,895
2011,88,751,115,1675,95,1665,104,1622,162,1439,87,981
2010,78,815,93,1725,105,1639,59,1713,130,1499,81,987
2009,49,1285,68,1780,62,1731,50,1740,99,1549,,
2008,16,1492,24,1945,29,1829,13,1924,43,1661,,
2007,55,506,57,1782,86,1648,47,1741,62,1614,,
2006,196,142,,,,,,,,,,
2005,317,84,,,,,,,,,,
2004,821,9,,,,,,,,,,
