Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2025,1,0,1,0.0%,0-2,0.0%,3-12,20.0%,0-0,-,1,25.0%,14.3%,0.0%,9.4%,50.9%,51.9%,23.1%,37.7%,38.3%,38.0%,0.62,R32 (Strasbourg)
2024,8,1,7,12.5%,3-15,16.7%,58-103,36.0%,0-0,-,8,48.2%,23.1%,1.7%,7.0%,58.7%,58.2%,37.7%,49.8%,40.0%,45.3%,0.80,R16 (Cluj-Napoca)
2023,34,14,20,41.2%,33-47,41.3%,369-393,48.4%,4-7,36.4%,33,60.9%,35.8%,1.8%,6.9%,63.0%,60.9%,43.3%,54.4%,43.9%,49.2%,0.96,SF (Nottingham)
2022,51,27,24,52.9%,66-54,55.0%,584-532,52.3%,6-6,50.0%,50,66.7%,36.2%,3.1%,6.3%,58.9%,65.9%,45.3%,57.4%,44.2%,50.8%,1.04,F (Monastir)
2021,50,25,25,50.0%,55-59,48.2%,546-541,50.2%,8-6,57.1%,49,61.8%,40.1%,2.1%,5.9%,63.0%,62.9%,41.7%,55.0%,46.0%,50.5%,1.02,F (Chicago 1)
2020,22,13,9,59.1%,27-22,55.1%,246-221,52.7%,4-3,57.1%,22,67.1%,37.8%,3.0%,6.4%,62.5%,66.0%,42.7%,57.2%,44.9%,51.2%,1.05,QF (Auckland)
2019,46,25,21,54.3%,55-43,56.1%,479-423,53.1%,6-3,66.7%,46,65.4%,40.1%,2.5%,5.0%,63.1%,63.6%,44.2%,56.4%,46.4%,51.4%,1.06,F (Lausanne)
2018,47,23,24,48.9%,52-55,48.6%,498-501,49.8%,5-3,62.5%,47,61.9%,37.4%,1.8%,5.3%,65.5%,61.0%,44.6%,55.3%,44.6%,49.9%,1.00,W (Gstaad)
2017,47,24,23,51.1%,53-53,50.0%,488-485,50.2%,3-5,37.5%,47,59.8%,39.6%,1.7%,6.2%,64.0%,60.5%,41.9%,53.8%,46.3%,50.1%,1.00,F (Brisbane)
2016,43,21,22,48.8%,47-52,47.5%,455-450,50.3%,3-9,25.0%,43,59.5%,41.3%,1.9%,7.6%,63.3%,62.0%,39.6%,53.8%,45.6%,49.7%,0.99,W (Hobart)
2015,50,23,27,46.0%,57-64,47.1%,546-555,49.6%,1-7,12.5%,42,60.1%,41.2%,2.6%,8.5%,65.8%,62.0%,48.4%,57.3%,44.7%,50.9%,1.05,QF (2x)
2014,62,37,25,59.7%,79-67,54.1%,743-676,52.4%,9-13,40.9%,52,-,-,1.9%,6.2%,63.3%,62.8%,44.5%,56.0%,46.4%,51.3%,1.05,W (Katowice)
2013,64,36,28,56.3%,81-66,55.1%,711-660,51.9%,10-5,66.7%,51,-,-,2.9%,6.4%,60.6%,61.1%,44.4%,54.5%,47.2%,50.9%,1.04,W (Strasbourg)
2012,43,22,21,51.2%,45-46,49.5%,412-432,48.8%,7-1,87.5%,38,-,-,2.0%,7.5%,61.5%,60.1%,39.7%,52.2%,48.3%,50.2%,1.01,W (Bad Gastein)
2011,29,11,18,37.9%,27-40,40.3%,285-315,47.5%,0-4,0.0%,26,-,-,3.3%,7.8%,58.9%,58.9%,41.1%,51.6%,45.8%,48.6%,0.95,R16 (4x)
2010,38,17,21,44.7%,42-46,47.7%,390-391,49.9%,2-3,40.0%,32,-,-,3.4%,5.3%,60.9%,63.3%,40.2%,54.3%,45.4%,50.0%,0.99,SF (2x)
2009,48,20,28,41.7%,49-64,43.4%,498-549,47.6%,5-3,62.5%,43,-,-,2.7%,7.0%,54.6%,60.4%,43.2%,52.6%,45.8%,49.2%,0.97,SF (Bad Gastein)
2008,58,35,23,60.3%,79-56,58.5%,666-572,53.8%,6-4,60.0%,48,-,-,3.3%,4.3%,59.4%,64.1%,43.3%,55.6%,46.5%,51.1%,1.05,W (Budapest)
2007,17,8,9,47.1%,19-20,48.7%,180-185,49.3%,3-0,100.0%,8,-,-,2.3%,8.1%,56.8%,62.2%,37.4%,51.5%,46.3%,48.7%,0.95,QF (2x)
2006,3,1,2,33.3%,3-5,37.5%,32-39,45.1%,0-0,-,3,-,-,1.6%,7.9%,58.7%,58.4%,44.8%,52.8%,42.6%,48.0%,0.90,R64 (Roland Garros)
2005,2,1,1,50.0%,2-2,50.0%,15-21,41.7%,1-0,100.0%,2,-,-,2.5%,2.5%,60.7%,59.5%,41.7%,52.5%,41.9%,47.2%,0.88,R64 (Roland Garros)
Career,763,384,379,50.3%,874-878,49.9%,8204-8056,50.5%,83-82,50.3%,691,62.1%,38.5%,2.4%,6.4%,61.7%,62.2%,43.0%,54.8%,45.7%,50.3%,1.01,
