Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2023 US Open R128,L vs Avanesyan,85.4,91.1,6.3,92.6,87.2,102,80,75.1,4.8,69.0,,83,67
2023 Wimbledon R64,L vs Rybakina,91.9,97.5,4.2,98.6,96.0,103,90,79.9,3.4,75.0,80.0,86,74
2022 US Open R32,L vs Collins,90.5,95.1,4.7,96.9,92.1,103,84,80.4,2.8,,80.3,87,75
2022 US Open R64,W vs Siniakova,88.1,95.8,5.7,95.5,92.7,103,79,78.8,5.7,75.3,78.3,92,64
2022 US Open R128,W vs Raducanu,91.9,96.2,5.3,96.8,93.8,105,86,81.4,5.7,83.5,83.0,90,71
2022 Wimbledon R16,L vs Tomljanovic,90.5,97.6,5.3,100.3,94.9,107,84,81.4,4.3,80.3,83.7,89,73
2022 Wimbledon R32,W vs Swiatek,91.3,97.7,5.1,101.6,97.1,106,85,82.2,5.6,82.0,85.0,91,64
2021 US Open R128,L vs Jabeur,90.1,96.3,5.5,98.4,93.8,106,86,80.6,3.6,87.0,,87,74
2021 Wimbledon R128,W vs Andreescu,89.2,94.7,5.7,95.5,90.4,105,81,79.4,3.7,80.0,,88,74
2019 US Open R64,L vs Bencic,89.8,94.3,6.8,97.6,91.7,105,63,79.4,3.3,84.0,,85,72
2019 Wimbledon R128,L vs Azarenka,91.8,97.1,4.3,100.6,95.3,105,89,81.0,3.1,,81.0,87,74
2019 Roland Garros R128,L vs Hruncakova,91.6,96.6,4.5,,,103,88,78.4,4.3,,,85,66
2018 US Open R128,L vs Larsson,85.3,89.1,6.8,94.4,90.4,101,75,75.9,4.9,75.0,74.0,88,69
2016 Wimbledon R32,L vs Keys,89.7,93.8,4.1,94.8,90.3,101,83,78.5,5.0,82.0,77.0,87,69
2016 Roland Garros R32,L vs Williams,92.9,95.1,3.3,97.0,90.0,100,90,75.0,0.0,,,75,75
2016 Roland Garros R64,W vs Maria,84.7,87.8,7.6,,,102,68,76.0,5.5,,,88,64
2016 Roland Garros R128,W vs Flipkens,87.0,91.5,5.3,,,100,82,74.1,4.3,,,82,66
2016 Australian Open R64,L vs Zhang,93.2,98.1,3.2,,,106,92,84.9,4.3,,,92,75
2016 Australian Open R128,W vs Jovanovski,94.2,98.6,5.7,,,106,78,85.3,4.4,,,92,73
2015 US Open R128,L vs Nara,90.0,94.0,7.9,,,106,73,81.1,4.4,,,91,73
Career (53 matches),,89.9,94.8,5.6,97.2,92.2,111,63,79.8,4.5,79.1,80.5,95,63
