Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2024 Roland Garros R128,L vs Zheng,29% (2/7),50% (1/2),0/5,75% (6/8),0% (0/6),0/1,0/0,0/1,0/0,0/1
2023 US Open R128,L vs Avanesyan,58% (7/12),71% (5/7),3/5,62% (8/13),25% (2/8),2/5,1/1,1/2,0/0,0/1
2023 Wimbledon R64,L vs Rybakina,20% (2/10),0% (0/2),0/1,30% (3/10),33% (1/3),0/0,0/0,2/3,0/0,2/2
2023 Wimbledon R128,W vs Hibino,63% (5/8),100% (5/5),0/1,25% (2/8),50% (1/2),2/3,0/0,0/0,0/0,0/0
2023 Roland Garros R128,L vs Giorgi,44% (4/9),100% (4/4),3/5,90% (9/10),22% (2/9),1/4,0/0,0/2,0/0,0/1
2023 Indian Wells R128,L vs Rodina,30% (3/10),67% (2/3),1/5,50% (5/10),0% (0/5),2/2,0/0,0/0,0/0,0/0
2023 Australian Open R128,L vs Fernandez,10% (1/10),100% (1/1),0/2,70% (7/10),43% (3/7),1/1,0/0,1/3,0/0,0/1
2022 BJK Cup Playoffs: FRA vs NED RR,W vs Pattinama Kerkhove,71% (5/7),100% (5/5),0/0,0% (0/7),- (0/0),3/3,0/0,0/0,0/0,0/0
2022 Monastir F,L vs Mertens,29% (2/7),0% (0/2),0/5,86% (6/7),17% (1/6),0/0,0/0,0/0,0/0,0/0
2022 US Open R32,L vs Collins,9% (1/11),0% (0/1),0/1,18% (2/11),50% (1/2),0/0,0/0,1/1,0/0,0/0
2022 US Open R64,W vs Siniakova,27% (3/11),100% (3/3),0/2,17% (2/12),0% (0/2),3/3,2/2,0/0,1/1,0/0
2022 US Open R128,W vs Raducanu,78% (7/9),100% (7/7),3/4,44% (4/9),0% (0/4),4/6,1/1,0/0,0/0,0/0
2022 Toronto R32,L vs Andreescu,43% (6/14),67% (4/6),3/5,57% (8/14),25% (2/8),2/4,1/1,1/2,0/0,1/1
2022 Wimbledon R16,L vs Tomljanovic,64% (9/14),78% (7/9),4/8,60% (9/15),0% (0/9),2/6,0/1,1/2,0/0,1/2
2022 Wimbledon R32,W vs Swiatek,56% (5/9),100% (5/5),1/2,33% (3/9),33% (1/3),4/5,2/2,0/0,1/1,0/0
2022 Wimbledon R64,W vs Liu,44% (4/9),100% (4/4),1/1,33% (3/9),67% (2/3),3/3,1/1,0/0,1/1,0/0
2022 Wimbledon R128,W vs Putintseva,80% (8/10),75% (6/8),4/5,64% (7/11),29% (2/7),3/6,1/1,2/2,0/0,0/0
2022 Rome R64,L vs Halep,40% (4/10),100% (4/4),3/6,70% (7/10),14% (1/7),2/4,0/0,3/3,0/0,1/1
2022 Doha R32,L vs Sabalenka,0% (0/8),- (0/0),0/4,50% (4/8),0% (0/4),0/0,0/0,1/1,0/0,1/1
2022 Australian Open QF,L vs Collins,20% (2/10),50% (1/2),0/3,44% (4/9),0% (0/4),1/1,0/0,3/4,0/0,1/1
2024 (1 matches),,28.6%,50.0%,0.0%,75.0%,0.0%,0.0%,-,0.0%,-,0.0%
2023 (6 matches),,37.3%,77.3%,36.8%,55.7%,26.5%,53.3%,100.0%,40.0%,-,40.0%
2022 (15 matches),,45.4%,79.7%,41.2%,43.9%,19.1%,64.6%,83.3%,75.0%,100.0%,83.3%
2021 (8 matches),,50.6%,81.4%,43.8%,57.8%,18.8%,58.8%,75.0%,45.5%,100.0%,33.3%
2020 (5 matches),,51.8%,86.2%,37.5%,56.1%,25.0%,56.5%,100.0%,100.0%,100.0%,-
Career (394 matches),,51.5%,79.2%,39.6%,50.9%,22.7%,62.0%,70.3%,54.3%,68.5%,53.5%
