Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2024 Roland Garros R128,L vs Zheng,0.0%,-,6.5%,71.4%,7.9%,7.1%,100.0%,9.6%,30.8%,1.1%,50.0%,-119,-93
2023 Roland Garros R128,L vs Giorgi,0.0%,-,3.1%,75.0%,1.5%,4.8%,0.0%,7.9%,36.4%,1.5%,66.7%,-91,-49
2023 Indian Wells R128,L vs Rodina,0.0%,-,10.6%,71.4%,6.3%,8.2%,0.0%,11.8%,33.3%,2.0%,14.3%,-63,-39
2023 Australian Open R128,L vs Fernandez,0.0%,-,9.7%,69.2%,8.6%,31.6%,0.0%,14.1%,26.1%,0.4%,0.0%,-16,1
2022 BJK Cup Finals RR,W vs Pattinama Kerkhove,0.0%,-,7.7%,100.0%,7.3%,9.1%,0.0%,8.3%,22.2%,4.0%,71.4%,-52,-7
2022 Monastir F,L vs Mertens,0.0%,-,9.9%,77.8%,3.1%,5.9%,0.0%,3.9%,23.1%,3.1%,33.3%,-78,-41
2022 US Open R128,W vs Raducanu,0.0%,-,14.5%,82.4%,4.0%,10.5%,0.0%,7.4%,35.7%,2.5%,62.5%,-109,-77
2022 Toronto R32,L vs Andreescu,0.0%,-,5.4%,70.0%,9.5%,14.0%,0.0%,6.3%,31.6%,1.1%,25.0%,-36,-7
2022 Wimbledon R32,W vs Swiatek,0.0%,-,4.2%,80.0%,6.8%,6.3%,0.0%,10.4%,25.0%,3.6%,50.0%,-71,-35
2022 Rome R64,L vs Halep,0.0%,-,8.3%,70.0%,9.9%,19.4%,0.0%,5.5%,7.1%,3.3%,12.5%,-32,-32
2022 Doha R32,L vs Sabalenka,0.0%,-,2.8%,33.3%,8.2%,0.0%,0.0%,4.2%,20.0%,2.3%,75.0%,-53,-19
2022 Australian Open QF,L vs Collins,0.0%,-,4.9%,66.7%,8.0%,0.0%,0.0%,15.0%,28.6%,0.0%,-,-54,-44
2022 Australian Open R16,W vs Halep,0.0%,-,9.4%,82.4%,6.3%,10.0%,0.0%,7.3%,36.0%,2.7%,23.1%,-72,-53
2022 Australian Open R64,W vs Muguruza,0.0%,-,8.8%,70.0%,12.4%,17.2%,0.0%,8.9%,43.8%,1.4%,0.0%,-103,-85
2021 Chicago F,L vs Svitolina,0.0%,-,6.8%,50.0%,9.0%,14.3%,0.0%,7.6%,20.0%,3.4%,40.0%,-69,-69
2021 Tokyo Olympics R64,L vs Pliskova,0.0%,-,3.4%,33.3%,7.9%,0.0%,0.0%,14.3%,42.9%,0.8%,0.0%,-104,-85
2021 Wimbledon R128,W vs Andreescu,0.0%,-,8.8%,80.0%,11.0%,16.1%,0.0%,4.8%,25.0%,1.1%,0.0%,-97,-92
2021 Berlin R16,W vs Andreescu,0.0%,-,8.6%,100.0%,13.9%,22.2%,0.0%,9.2%,75.0%,2.3%,16.7%,-49,-34
2021 Dubai R32,L vs Sabalenka,0.0%,-,5.7%,42.9%,3.9%,5.3%,0.0%,0.0%,0.0%,2.5%,25.0%,-140,-97
2020 US Open R16,L vs Pironkova,0.0%,-,11.4%,50.0%,7.3%,23.5%,0.0%,3.0%,8.0%,2.3%,36.4%,-117,-84
Career (48 matches),,0.0%,-,8.3%,67.5%,7.6%,10.8%,10.9%,6.5%,27.0%,2.0%,32.5%,-74,-53
