Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
03-Oct-2022,Monastir,Hard,F,37,42,(5) Elise Mertens [BEL] d. (3) Cornet,6-2 6-0,0.52,0.0%,18.8%,50.0%,54.2%,29.2%,4/9,1:21
23-Aug-2021,Chicago 1,Hard,F,68,6,(1) Elina Svitolina [UKR] d. (9) Cornet,7-5 6-4,0.84,2.7%,4.1%,67.6%,54.0%,37.5%,0/6,2:02
15-Jul-2019,Lausanne,Clay,F,48,98,Fiona Ferro [FRA] d. (3) Cornet,6-1 2-6 6-1,0.85,4.0%,2.7%,54.7%,61.0%,26.5%,2/9,1:40
16-Jul-2018,Gstaad,Clay,F,48,226,(1) Cornet d. Mandy Minella [LUX],6-4 7-6(6),1.13,0.0%,4.1%,71.2%,63.5%,42.9%,4/8,2:00
02-Jan-2017,Brisbane,Hard,F,41,6,(3) Karolina Pliskova [CZE] d. Cornet,6-0 6-3,0.50,2.0%,6.0%,48.0%,62.5%,23.1%,3/8,1:06
11-Jan-2016,Hobart,Hard,F,42,47,(7) Cornet d. Eugenie Bouchard [CAN],6-1 6-2,1.35,0.0%,4.5%,65.9%,65.5%,40.0%,2/4,1:07
15-Sep-2014,Guangzhou,Hard,F,22,60,Monica Niculescu [ROU] d. (2) Cornet,6-4 6-0,0.70,0.0%,20.0%,51.7%,48.4%,34.5%,6/12,
07-Apr-2014,Katowice,Hard,F,22,69,(4) Cornet d. Camila Giorgi [ITA],7-6(3) 5-7 7-5,,,,,,,,
17-Feb-2014,Dubai,Hard,F,26,44,(WC) Venus Williams [USA] d. Cornet,6-3 6-0,0.64,0.0%,2.0%,58.8%,53.3%,28.6%,3/8,
20-May-2013,Strasbourg,Clay,F,31,112,(3) Cornet d. Lucie Hradecka [CZE],7-6(4) 6-0,,,,,,,,
