Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 W25 Akko R32,W vs Yashina,0.95,1.01,35.0,2.6,-,29.5%,-,57.1%,56.6%,65.3%
2017 Jablonec nad Nisou $15K R16,L vs Lesniak,0.99,0.82,59.7,3.3,4.8%,40.5%,4.9%,53.7%,52.6%,34.3%
2017 Jablonec nad Nisou $15K R32,W vs Laboutkova,1.27,1.72,47.4,2.7,0.0%,57.1%,3.8%,73.1%,45.8%,50.0%
2017 Sharm El Sheikh $15K R16,W vs Sosnovschi,1.03,1.09,88.4,6.5,1.5%,53.7%,4.9%,57.4%,46.5%,47.7%
2017 Sharm El Sheikh $15K R32,W vs Francati,1.25,1.32,50.6,2.5,0.0%,55.6%,8.6%,62.9%,36.8%,50.0%
2017 Sharm El Sheikh $15K SF,L vs Samir,0.80,0.56,36.4,2.0,3.7%,51.9%,0.0%,40.0%,44.4%,30.8%
2017 Sharm El Sheikh $15K QF,W vs Cernecka,0.93,1.32,60.8,2.3,0.0%,78.1%,0.0%,46.4%,53.8%,50.0%
2017 Sharm El Sheikh $15K R16,W vs Salden,0.98,1.06,86.5,13.1,3.4%,55.2%,3.7%,50.0%,60.3%,41.8%
2017 Sharm El Sheikh $15K R32,W vs Abou Zekry,1.04,1.10,79.4,4.3,3.8%,51.9%,2.0%,61.2%,43.9%,48.4%
2017 Sharm El Sheikh $15K R32,L vs Francati,0.91,0.70,52.3,2.5,0.0%,50.0%,0.0%,55.2%,40.6%,32.3%
2017 Denain $25K R32,L vs Tubello,0.79,0.73,54.9,3.1,0.0%,44.8%,0.0%,52.0%,51.5%,44.8%
2017 Perigueux $25K R32,L vs Bougrat,0.77,0.79,56.8,11.3,0.0%,48.8%,0.0%,51.3%,47.7%,55.0%
2017 Hammamet $15K R16,L vs Marchetti,0.84,0.34,27.8,2.0,0.0%,33.3%,0.0%,29.4%,23.8%,31.6%
2017 Hammamet $15K R32,W vs Scholsen,1.09,1.43,52.9,2.3,0.0%,70.6%,0.0%,58.1%,43.2%,50.0%
2017 Caserta $25K R32,L vs Gasanova,1.09,0.91,83.2,7.6,0.0%,46.2%,0.0%,41.7%,52.2%,40.9%
2017 Dijon $15K R16,L vs Marozava,0.95,0.76,56.0,2.8,0.0%,63.2%,0.0%,41.2%,32.4%,44.1%
2017 Hammamet $15K R32,L vs Kung,0.94,0.79,55.1,2.1,0.0%,42.9%,0.0%,48.6%,50.0%,41.7%
2017 Hammamet $15K R32,L vs Castille,0.85,0.76,55.8,2.9,0.0%,61.1%,0.0%,51.4%,50.0%,27.3%
2017 Hammamet $15K QF,L vs Gerlach,1.03,0.90,73.9,6.5,0.0%,50.8%,0.0%,39.0%,48.2%,48.1%
2017 Hammamet $15K R32,W vs Papamichail,1.00,1.22,59.9,3.5,0.0%,48.6%,2.9%,67.6%,50.0%,52.1%
2019 (1 matches),,0.95,1.01,35.0,2.6,0.0%,29.5%,0.0%,57.1%,56.6%,65.3%
2017 (21 matches),,0.99,0.94,64.3,3.2,0.9%,52.8%,1.6%,50.4%,46.7%,45.0%
2016 (19 matches),,1.02,1.08,60.5,2.7,0.8%,59.0%,0.4%,50.2%,49.4%,45.4%
2015 (17 matches),,1.05,1.32,46.6,2.3,1.4%,60.2%,2.9%,58.5%,50.1%,52.3%
2014 (11 matches),,0.98,0.96,58.4,2.3,0.5%,51.2%,0.3%,56.4%,45.3%,44.8%
Career (73 matches),,1.00,1.03,57.7,2.6,0.9%,54.9%,1.2%,52.7%,47.7%,46.8%
