Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2026 Indian Wells R32,L vs Anisimova,3.1,3.1,3.0,34.0%,15.0%,33.3%,0.0%,39.8%,20.0%,-3.5,-10.6,-9.0,-22.5
2026 Indian Wells R64,W vs Zakharova,3.9,3.5,4.2,68.3%,46.2%,50.0%,66.7%,42.0%,11.9%,12.0,17.1,9.0,10.1
2026 Cluj Napoca F,L vs Cirstea,3.4,3.7,3.0,35.7%,31.8%,40.0%,33.3%,43.4%,13.0%,-8.0,-15.1,-7.0,-11.7
2026 Australian Open R64,L vs Potapova,4.2,4.3,4.0,47.2%,53.6%,38.9%,30.0%,55.6%,16.3%,-12.0,-9.5,4.0,4.7
2026 Australian Open R128,W vs Sawangkaew,4.3,4.9,3.7,54.4%,66.7%,66.7%,50.0%,58.0%,12.2%,26.0,26.3,0.5,0.8
2026 Hobart QF,L vs Preston,4.5,4.7,4.4,37.1%,48.7%,55.6%,63.6%,44.0%,12.9%,-5.5,-5.4,-1.5,-1.2
2025 US Open R32,L vs Rybakina,3.1,3.5,2.6,37.1%,40.9%,60.0%,0.0%,50.5%,9.8%,0.5,1.0,-8.5,-18.5
2025 US Open R64,W vs Tjen,3.9,3.7,4.2,69.2%,52.0%,50.0%,57.1%,42.0%,11.3%,7.5,14.2,8.0,11.3
2025 US Open R128,W vs Shibahara,4.3,4.7,3.9,67.4%,78.3%,47.1%,50.0%,47.1%,29.6%,4.5,6.5,6.5,11.6
2025 Cincinnati R32,L vs Sabalenka,2.8,2.7,2.9,51.7%,47.1%,46.7%,66.7%,54.9%,27.3%,15.0,12.7,5.5,6.9
2025 Cincinnati R64,W vs Danilovic,3.3,2.5,3.8,63.2%,62.5%,37.5%,62.5%,47.6%,24.7%,13.0,19.1,10.5,18.1
2025 Montreal R32,L vs Anisimova,3.4,3.7,3.1,43.8%,16.7%,12.5%,50.0%,35.1%,25.0%,2.0,5.7,-1.5,-2.8
2025 Montreal R128,W vs Ruse,3.7,4.3,2.9,55.1%,59.1%,53.8%,66.7%,55.5%,27.3%,9.5,10.6,10.0,17.9
2025 Washington SF,L vs Kalinskaya,3.8,3.8,3.7,53.4%,40.5%,22.2%,44.4%,41.6%,18.0%,7.5,11.5,-6.5,-7.1
2025 Wimbledon R32,L vs Sabalenka,3.9,3.9,3.9,53.4%,40.9%,33.3%,60.0%,54.3%,17.2%,0.5,0.4,1.5,1.6
2025 Wimbledon R64,W vs Vondrousova,4.4,4.8,4.1,53.2%,62.2%,57.1%,61.5%,47.9%,20.3%,0.5,0.6,13.0,13.3
2025 Roland Garros R64,L vs Swiatek,4.2,4.0,4.4,40.0%,38.7%,35.7%,28.6%,45.5%,12.4%,-3.0,-4.2,-2.0,-2.5
2025 Rome R128,W vs Joint,4.5,4.2,4.7,53.6%,56.3%,41.0%,65.0%,44.1%,12.1%,30.0,17.8,1.5,0.7
2025 Madrid R128,W vs Lamens,4.2,3.8,4.5,55.7%,47.5%,36.8%,56.3%,53.7%,15.3%,9.0,7.0,-3.0,-2.9
2025 Miami QF,L vs Pegula,5.0,4.9,5.0,45.1%,51.1%,48.5%,38.5%,46.6%,18.4%,8.5,5.0,13.0,7.6
Last 52 Weeks (19 matches),,3.8,3.8,3.8,51.6%,48.1%,42.7%,53.8%,48.2%,17.2%,5.6,6.6,1.6,2.0
Career (81 matches),,4.2,4.2,4.2,52.5%,49.4%,47.4%,50.9%,50.5%,12.1%,6.5,6.1,3.3,3.3
