Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2026 Indian Wells R32,L vs Anisimova,100% (2/2),- (0/0),0/0,0/0,29% (2/7),0/2,0/1,- (0/0),- (0/0)
2026 Indian Wells R64,W vs Zakharova,78% (7/9),63% (5/8),2/2,1/1,67% (2/3),0/0,0/0,- (0/0),- (0/0)
2026 Cluj-Napoca F,L vs Cirstea,33% (1/3),100% (1/1),0/0,0/0,57% (8/14),0/2,0/1,- (0/0),- (0/0)
2026 Australian Open R64,L vs Potapova,44% (4/9),80% (4/5),0/0,0/0,25% (2/8),1/3,1/2,20% (1/5),40% (2/5)
2026 Australian Open R128,W vs Sawangkaew,80% (8/10),100% (4/4),2/2,1/1,67% (2/3),0/0,0/0,- (0/0),- (0/0)
2026 Hobart QF,L vs Preston,38% (3/8),43% (3/7),0/0,0/0,33% (3/9),0/2,0/1,- (0/0),- (0/0)
2025 US Open R32,L vs Rybakina,38% (3/8),- (0/0),0/0,0/0,56% (5/9),1/3,0/1,- (0/0),- (0/0)
2025 US Open R64,W vs Tjen,73% (8/11),67% (4/6),2/2,1/1,100% (3/3),0/0,0/0,- (0/0),- (0/0)
2025 US Open R128,W vs Shibahara,80% (8/10),57% (4/7),2/2,1/1,100% (1/1),0/0,0/0,- (0/0),- (0/0)
2025 Cincinnati R32,L vs Sabalenka,52% (15/29),43% (3/7),1/1,0/0,75% (6/8),3/5,1/2,55% (6/11),18% (2/11)
2025 Cincinnati R64,W vs Danilovic,88% (7/8),63% (5/8),2/3,1/2,33% (1/3),0/0,0/0,- (0/0),- (0/0)
2025 Montreal R32,L vs Anisimova,29% (2/7),100% (1/1),0/0,0/0,50% (5/10),1/3,0/1,- (0/0),- (0/0)
2025 Montreal R128,W vs Ruse,54% (7/13),63% (5/8),2/2,1/1,71% (5/7),0/0,0/0,- (0/0),- (0/0)
2025 Washington SF,L vs Kalinskaya,50% (6/12),17% (1/6),0/0,0/0,33% (2/6),1/3,1/2,- (0/0),- (0/0)
2025 Wimbledon R32,L vs Sabalenka,58% (7/12),38% (3/8),0/1,0/0,73% (11/15),9/11,2/3,57% (4/7),29% (2/7)
2025 Wimbledon R64,W vs Vondrousova,57% (8/14),36% (4/11),2/4,1/1,80% (4/5),0/0,0/0,- (0/0),- (0/0)
2025 Roland Garros R64,L vs Swiatek,60% (3/5),0% (0/4),0/0,0/0,50% (4/8),1/3,1/2,- (0/0),- (0/0)
2025 Rome R128,W vs Joint,76% (13/17),40% (6/15),2/3,1/2,50% (4/8),0/1,0/0,25% (1/4),0% (0/4)
2025 Madrid R128,W vs Lamens,62% (8/13),57% (4/7),2/3,1/1,63% (5/8),0/0,0/0,80% (4/5),50% (3/6)
2025 Miami QF,L vs Pegula,69% (11/16),17% (1/6),1/5,0/0,56% (5/9),2/4,0/1,80% (4/5),60% (3/5)
2026 (6 matches),,61.0%,68.0%,100.0%,100.0%,43.2%,11.1%,20.0%,20.0%,40.0%
2025 (21 matches),,59.3%,49.0%,64.9%,73.3%,57.9%,51.2%,37.5%,61.0%,40.9%
2024 (12 matches),,65.9%,40.4%,66.7%,66.7%,59.3%,50.0%,45.5%,66.7%,46.7%
2023 (8 matches),,67.0%,37.5%,42.3%,41.7%,61.1%,52.9%,40.0%,80.0%,27.3%
2022 (10 matches),,58.4%,38.0%,58.8%,57.1%,44.9%,40.9%,40.0%,50.0%,56.3%
Career (85 matches),,62.3%,43.5%,57.3%,56.5%,57.0%,46.4%,39.3%,60.9%,45.9%
