Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,38,21,17,55.3%,49-34,59.0%,392-360,52.1%,5-5,50.0%,37,67.7%,37.0%,4.7%,4.7%,66.0%,64.5%,45.5%,58.1%,44.3%,51.2%,1.06
Clay,10,6,4,60.0%,14-11,56.0%,118-109,52.0%,1-1,50.0%,10,64.0%,40.4%,3.0%,3.6%,61.2%,63.6%,43.9%,56.0%,46.0%,50.8%,1.04
Grass,8,5,3,62.5%,11-7,61.1%,95-73,56.5%,0-3,0.0%,8,70.7%,44.6%,3.6%,3.9%,70.6%,63.9%,47.9%,59.2%,47.0%,53.0%,1.15
Grand Slams,10,6,4,60.0%,12-9,57.1%,101-87,53.7%,0-2,0.0%,10,68.8%,39.8%,4.6%,2.2%,69.4%,65.9%,42.8%,58.8%,45.6%,52.0%,1.11
Premiers,10,6,4,60.0%,14-8,63.6%,111-96,53.6%,1-1,50.0%,10,68.9%,38.2%,5.0%,5.3%,65.0%,66.0%,43.9%,58.2%,44.7%,51.6%,1.07
Internationals,12,7,5,58.3%,17-12,58.6%,137-124,52.5%,1-2,33.3%,11,61.2%,47.0%,2.1%,4.3%,67.9%,61.3%,44.3%,55.8%,47.9%,51.8%,1.08
Finals,1,0,1,0.0%,0-2,0.0%,2-12,14.3%,0-0,-,1,14.3%,14.3%,0.0%,11.5%,69.2%,50.0%,12.5%,38.5%,29.7%,34.8%,0.48
Semi-finals,2,1,1,50.0%,2-3,40.0%,23-26,46.9%,0-0,-,2,64.0%,29.2%,3.7%,5.5%,68.7%,67.9%,33.3%,57.1%,44.2%,50.6%,1.03
Quarter-finals,5,2,3,40.0%,5-6,45.5%,50-55,47.6%,1-0,100.0%,5,63.5%,30.8%,4.6%,5.5%,66.5%,64.7%,47.3%,58.8%,41.9%,49.9%,1.02
vs Righties,51,27,24,52.9%,64-52,55.2%,545-520,51.2%,6-9,40.0%,50,65.7%,37.4%,3.9%,4.5%,65.8%,63.7%,44.0%,57.0%,44.4%,50.7%,1.03
vs Lefties,4,4,0,100.0%,8-0,100.0%,48-19,71.6%,0-0,-,4,88.2%,54.5%,8.0%,3.2%,65.2%,71.3%,70.8%,71.1%,52.2%,60.6%,1.81
vs Top 10,11,1,10,9.1%,5-21,19.2%,89-155,36.5%,3-4,42.9%,11,59.0%,14.2%,4.1%,4.4%,64.5%,61.3%,40.8%,54.0%,34.8%,44.4%,0.76
