Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2024 US Open R128,L vs Kenin,92.3,96.4,4.6,97.7,95.1,105,87,83.9,5.4,87.0,,93,69
2024 Wimbledon R16,L vs Sun,94.9,98.8,5.1,100.0,98.2,108,86,86.2,4.4,89.4,84.0,95,77
2024 Wimbledon R32,W vs Sakkari,97.8,100.5,6.2,102.1,100.6,111,90,86.5,4.5,,,93,74
2024 Wimbledon R64,W vs Mertens,96.8,99.7,5.3,102.5,99.3,109,85,88.0,4.0,89.0,,93,80
2024 Wimbledon R128,W vs Zarazua,94.5,98.6,5.4,100.7,92.9,108,82,83.8,6.2,93.0,,93,72
2022 US Open R128,L vs Cornet,91.8,98.1,6.1,99.6,93.7,108,87,84.2,5.7,87.0,84.5,93,71
2022 Wimbledon R64,L vs Garcia,93.9,96.1,5.9,97.7,94.3,107,81,86.8,2.7,84.0,87.0,90,81
2022 Wimbledon R128,W vs Van Uytvanck,95.1,97.9,5.3,98.1,95.4,109,88,88.0,2.7,88.5,87.0,94,83
2021 US Open F,W vs Fernandez,93.8,95.5,5.6,97.0,91.4,109,85,89.7,3.7,90.5,90.3,97,83
2021 US Open SF,W vs Sakkari,95.2,96.5,6.1,100.3,92.6,109,87,91.4,2.4,91.8,91.0,96,86
2021 US Open QF,W vs Bencic,93.7,95.7,7.0,99.1,91.8,110,80,89.5,3.1,91.0,84.0,94,84
2021 US Open R16,W vs Rogers,95.0,97.0,7.6,101.4,93.0,110,83,87.5,3.0,90.0,,94,83
2021 US Open R32,W vs Sorribes Tormo,92.0,93.8,7.4,94.8,85.5,108,81,85.9,6.1,82.0,82.5,94,76
2021 US Open R64,W vs Zhang,94.1,96.5,6.1,96.8,97.6,109,84,87.9,4.8,,79.0,96,79
2021 US Open R128,W vs Voegele,94.8,96.1,7.4,100.6,90.7,110,75,88.4,2.5,85.0,,93,85
2021 Wimbledon R16,L vs Tomljanovic,97.9,101.6,5.5,103.8,100.7,110,91,92.6,3.5,90.0,,102,87
2021 Wimbledon R32,W vs Cirstea,99.5,101.7,6.6,105.7,98.1,109,84,93.5,2.9,94.0,,99,88
2021 Wimbledon R64,W vs Vondrousova,98.2,101.0,5.1,102.8,97.7,109,92,90.7,6.7,98.0,79.0,98,78
2021 Wimbledon R128,W vs Diatchenko,95.9,99.4,5.8,101.9,98.4,108,86,90.8,5.2,92.0,88.5,100,72
Career (19 matches),,95.0,97.9,5.9,100.3,95.2,111,75,88.0,4.3,90.2,86.3,102,69
