Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2016,3,0,3,0.0%,1-6,14.3%,26-42,38.2%,0-1,0.0%,3,63.6%,14.7%,0.5%,3.8%,70.6%,58.4%,45.2%,54.5%,36.2%,45.1%,0.79,R32 (3x)
2015,3,1,2,33.3%,3-4,42.9%,21-33,38.9%,0-0,-,3,60.0%,35.0%,3.2%,3.2%,66.7%,54.2%,43.1%,50.5%,37.0%,45.0%,0.75,R16 (Pattaya)
2014,23,9,14,39.1%,22-29,43.1%,208-242,46.2%,1-0,100.0%,19,-,-,1.3%,4.5%,65.7%,58.1%,44.1%,53.3%,41.3%,47.3%,0.88,F (Marrakech)
2013,28,15,13,53.6%,34-30,53.1%,308-288,51.7%,4-2,66.7%,22,-,-,2.1%,3.2%,63.7%,60.4%,48.4%,56.0%,45.2%,50.5%,1.03,SF (2x)
2012,25,10,15,40.0%,25-30,45.5%,241-263,47.8%,2-3,40.0%,25,-,-,1.3%,3.2%,64.8%,59.1%,46.3%,54.6%,43.9%,49.2%,0.97,QF (Beijing)
2011,20,6,14,30.0%,18-26,40.9%,194-229,45.9%,3-3,50.0%,19,-,-,1.7%,3.5%,64.7%,58.6%,44.6%,53.6%,43.4%,48.5%,0.94,SF ('s Hertogenbosch)
2010,9,4,5,44.4%,6-11,35.3%,65-88,42.5%,0-0,-,9,-,-,1.6%,6.0%,61.6%,60.0%,43.9%,53.8%,41.6%,47.3%,0.90,SF (Palermo)
2009,1,0,1,0.0%,1-2,33.3%,18-17,51.4%,0-2,0.0%,0,,,,,,,,,,,,R32 (Bogota)
2007,19,5,14,26.3%,15-28,34.9%,175-226,43.6%,3-2,60.0%,14,-,-,1.7%,5.3%,65.4%,58.8%,39.6%,52.2%,42.8%,47.4%,0.90,R16 (3x)
2006,14,7,7,50.0%,17-13,56.7%,144-131,52.4%,0-1,0.0%,4,-,-,2.5%,3.8%,62.2%,66.9%,52.2%,61.3%,45.6%,52.5%,1.18,QF (2x)
2005,1,0,1,0.0%,0-2,0.0%,8-12,40.0%,0-0,-,0,,,,,,,,,,,,R32 (Palermo)
Career,146,57,89,39.0%,142-181,44.0%,1408-1571,47.3%,13-14,48.1%,118,62.3%,22.2%,1.7%,3.9%,64.7%,59.2%,45.2%,54.2%,43.1%,48.6%,0.94,
