Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 W25 Essen R32,L vs Tomova,25% (2/8),50% (1/2),1/4,67% (6/9),17% (1/6),0/1,0/0,0/1,0/0,0/1
2017 La Marsa $25K R32,W vs Xu,55% (6/11),83% (5/6),0/2,40% (4/10),50% (2/4),3/4,1/1,2/2,0/0,0/0
2017 Santa Margherita Di Pula $25K R16,L vs Perrin,50% (4/8),50% (2/4),1/6,75% (6/8),0% (0/6),0/2,0/0,0/0,0/0,0/0
2016 Essen $50K R32,W vs Amanmuradova,100% (7/7),86% (6/7),0/0,17% (1/6),100% (1/1),4/4,0/0,0/0,0/0,0/0
2016 Brescia $50K R16,W vs Pella,64% (9/14),78% (7/9),3/4,50% (7/14),29% (2/7),4/6,1/2,0/1,0/0,0/0
2016 Grado $25K R16,L vs Celik,69% (9/13),67% (6/9),2/6,50% (7/14),0% (0/7),4/6,1/1,2/3,0/0,0/1
2016 Grado $25K R32,W vs Giovine,67% (6/9),83% (5/6),1/1,38% (3/8),67% (2/3),3/3,0/0,0/0,0/0,0/0
2016 Tunis $50K F,L vs Jabeur,45% (5/11),80% (4/5),1/4,50% (6/12),0% (0/6),2/4,1/1,0/2,0/0,0/1
2016 Tunis $50K SF,W vs Kerkhove,80% (8/10),88% (7/8),0/2,36% (4/11),25% (1/4),6/7,2/2,1/2,1/1,0/0
2016 Tunis $50K QF,W vs Sharipova,100% (7/7),100% (7/7),1/1,33% (2/6),50% (1/2),4/5,0/1,0/0,0/0,0/0
2016 Tunis $50K R16,W vs Komardina,67% (6/9),83% (5/6),1/1,25% (2/8),50% (1/2),3/4,1/2,0/0,0/1,0/0
2016 Tunis $50K R32,W vs Vrljic,100% (6/6),100% (6/6),0/0,33% (2/6),100% (2/2),4/4,0/0,0/0,0/0,0/0
2016 Istanbul Q1,L vs Jani,50% (4/8),75% (3/4),3/6,100% (8/8),13% (1/8),0/3,0/0,0/1,0/0,0/0
2016 Bogota R32,L vs Perrin,36% (4/11),50% (2/4),2/2,45% (5/11),40% (2/5),2/2,0/0,2/3,0/0,2/2
2016 Katowice R32,L vs Mitu,40% (6/15),50% (3/6),0/3,47% (7/15),29% (2/7),2/3,1/1,1/3,0/0,1/2
2016 Croissy Beaubourg $50K R32,L vs Jabeur,25% (3/12),100% (3/3),1/3,50% (6/12),17% (1/6),2/3,1/1,0/2,0/0,0/1
2016 Rio de Janeiro R32,L vs Soler Espinosa,13% (1/8),0% (0/1),0/4,71% (5/7),20% (1/5),0/0,0/0,1/1,0/0,1/1
2016 Grenoble $25K R16,L vs Lottner,11% (1/9),100% (1/1),0/4,63% (5/8),20% (1/5),0/1,0/0,0/0,0/0,0/0
2016 Grenoble $25K R32,W vs Turati,89% (8/9),88% (7/8),2/3,38% (3/8),0% (0/3),3/5,0/0,0/0,0/0,0/0
2016 Andrezieux Boutheon $50K R32,L vs Georges,43% (6/14),83% (5/6),3/7,50% (7/14),0% (0/7),1/4,0/1,0/0,0/0,0/0
2019 (1 matches),,25.0%,50.0%,25.0%,66.7%,16.7%,0.0%,-,0.0%,-,0.0%
2017 (2 matches),,52.6%,70.0%,12.5%,55.6%,20.0%,50.0%,100.0%,100.0%,-,-
2016 (17 matches),,55.8%,80.2%,39.2%,47.6%,22.5%,68.8%,66.7%,38.9%,50.0%,50.0%
2015 (32 matches),,62.0%,80.1%,49.4%,41.4%,26.5%,73.9%,68.3%,50.0%,76.2%,55.6%
2014 (23 matches),,50.6%,72.0%,43.0%,46.7%,18.6%,72.4%,85.2%,40.9%,83.3%,28.6%
Career (133 matches),,52.7%,77.7%,39.4%,44.8%,21.8%,68.9%,72.3%,51.9%,74.6%,42.6%
