Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 W25 Essen R32,L vs Tomova,1.03,0.58,43.7,2.4,-,46.7%,-,43.3%,28.0%,34.8%
2017 La Marsa $25K R32,W vs Xu,1.11,1.36,50.8,3.5,0.0%,59.4%,0.0%,62.5%,45.2%,51.3%
2017 Santa Margherita Di Pula $25K R16,L vs Perrin,1.02,0.74,55.0,2.7,0.0%,33.3%,0.0%,50.0%,40.0%,46.4%
2016 Essen $50K R32,W vs Amanmuradova,1.14,2.76,29.2,2.1,0.0%,72.2%,0.0%,75.0%,58.3%,71.4%
2016 Brescia $50K R16,W vs Pella,1.01,1.17,70.4,2.5,0.0%,59.6%,0.0%,51.1%,57.4%,45.5%
2016 Grado $25K R16,L vs Celik,0.89,0.88,73.5,16.2,0.0%,46.3%,0.0%,54.0%,54.9%,43.5%
2016 Grado $25K R32,W vs Giovine,1.14,1.45,51.3,2.3,0.0%,42.9%,0.0%,77.8%,45.2%,57.1%
2016 Tunis $50K F,L vs Jabeur,0.85,0.75,53.3,4.4,0.0%,57.9%,0.0%,48.6%,44.1%,38.7%
2016 Tunis $50K SF,W vs Kerkhove,0.98,1.38,42.9,4.6,0.0%,56.8%,2.5%,60.0%,62.9%,54.5%
2016 Tunis $50K QF,W vs Sharipova,1.11,2.06,34.0,2.1,0.0%,52.6%,0.0%,72.2%,76.0%,63.6%
2016 Tunis $50K R16,W vs Komardina,1.23,2.04,38.6,2.2,0.0%,76.0%,0.0%,63.6%,52.6%,45.7%
2016 Tunis $50K R32,W vs Vrljic,1.12,2.51,32.2,2.0,0.0%,72.7%,5.0%,65.0%,68.4%,70.6%
2016 Istanbul Q1,L vs Jani,1.03,0.70,44.9,2.2,0.0%,22.2%,0.0%,46.2%,51.9%,37.5%
2016 Bogota R32,L vs Perrin,0.91,0.81,70.6,2.2,0.0%,65.0%,0.0%,47.4%,33.3%,45.0%
2016 Katowice R32,L vs Mitu,0.95,0.88,84.8,5.7,0.0%,57.8%,2.4%,61.0%,42.9%,32.6%
2016 Croissy Beaubourg $50K R32,L vs Jabeur,0.89,0.67,48.7,4.4,2.4%,63.4%,0.0%,43.2%,37.5%,30.8%
2016 Rio de Janeiro R32,L vs Soler Espinosa,0.92,0.44,31.7,2.1,0.0%,33.3%,0.0%,52.2%,25.0%,30.4%
2016 Grenoble $25K R16,L vs Lottner,0.99,0.59,49.0,2.5,0.0%,46.2%,0.0%,54.2%,37.0%,21.7%
2016 Grenoble $25K R32,W vs Turati,1.04,1.36,47.5,2.7,0.0%,53.6%,3.8%,57.7%,64.7%,51.5%
2016 Andrezieux Boutheon $50K R32,L vs Georges,1.05,0.85,81.4,5.7,0.0%,42.9%,2.5%,55.0%,38.6%,44.2%
2019 (1 matches),,1.03,0.58,43.7,2.4,-,46.7%,-,43.3%,28.0%,34.8%
2017 (2 matches),,1.07,1.02,52.7,3.0,0.0%,46.8%,0.0%,56.9%,43.1%,49.3%
2016 (17 matches),,0.99,1.05,56.5,2.9,0.2%,54.1%,0.9%,56.2%,49.4%,45.0%
2015 (32 matches),,1.07,1.24,53.9,2.5,0.9%,58.3%,1.3%,56.9%,49.7%,49.0%
2014 (23 matches),,1.06,1.02,57.2,2.6,0.4%,56.5%,1.3%,53.1%,43.1%,44.1%
Career (133 matches),,1.04,1.09,56.4,2.7,0.9%,56.8%,1.5%,55.6%,46.0%,45.3%
