Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2014 Wimbledon R128,L vs Barthel,15,11,1.4,14.2%,10.4%,14,11,1.3,13.7%,10.8%,6.9%,6.9%,2.1,31.1%,15.1%
2014 Roland Garros R128,L vs Ormaechea,22,28,0.8,15.9%,20.3%,22,24,0.9,16.7%,18.2%,9.1%,7.6%,1.2,22.5%,18.8%
2013 Australian Open R64,L vs Goerges,2,24,0.1,1.8%,22.0%,2,22,0.1,2.0%,22.2%,,,1.2,25.7%,21.1%
2012 US Open R64,L vs Bartoli,36,29,1.2,21.7%,17.5%,34,27,1.3,21.5%,17.1%,,,0.8,16.9%,19.9%
2012 US Open R128,W vs Petkovic,17,22,0.8,12.8%,16.5%,16,21,0.8,12.7%,16.7%,,,0.5,14.3%,28.6%
2012 Wimbledon R64,L vs Azarenka,10,16,0.6,11.2%,18.0%,9,13,0.7,11.4%,16.5%,,,1.2,18.0%,14.6%
2012 Australian Open R32,L vs Goerges,21,32,0.7,12.7%,19.3%,20,27,0.7,13.6%,18.4%,,,1.3,28.3%,22.3%
2012 Australian Open R64,W vs Schiavone,15,16,0.9,12.6%,13.4%,15,16,0.9,13.9%,14.8%,,,0.6,16.8%,29.4%
2011 US Open R64,L vs Pennetta,9,31,0.3,8.5%,29.2%,9,27,0.3,9.2%,27.6%,5.1%,4.1%,1.5,22.6%,15.1%
Career (9 matches),,147,209,0.7,13.0%,18.5%,141,188,0.8,13.4%,17.9%,2.3%,2.0%,1.0,21.7%,20.9%
