Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2018,2,0,2,0.0%,1-4,20.0%,13-27,32.5%,0-0,-,2,40.0%,25.0%,0.8%,9.2%,58.3%,51.4%,34.0%,44.2%,40.3%,42.2%,0.72,R32 (2x)
2017,2,1,1,50.0%,2-2,50.0%,15-17,46.9%,0-0,-,0,,,,,,,,,,,,R16 (Macon GA $80K)
2016,2,1,1,50.0%,2-3,40.0%,21-20,51.2%,0-0,-,0,,,,,,,,,,,,R16 (Osprey FL $50K)
2015,7,4,3,57.1%,8-6,57.1%,72-70,50.7%,2-2,50.0%,0,,,,,,,,,,,,SF (Limoges)
2014,4,3,1,75.0%,6-3,66.7%,47-44,51.6%,2-0,100.0%,3,-,-,2.9%,5.7%,54.9%,72.9%,49.4%,62.3%,40.0%,50.7%,1.06,SF (Limgoes)
2004,2,1,1,50.0%,2-2,50.0%,20-21,48.8%,1-1,50.0%,0,,,,,,,,,,,,R16 (Bergamo 50K)
2000,19,12,7,63.2%,28-17,62.2%,231-200,53.6%,1-3,25.0%,0,,,,,,,,,,,,F (Rockford 25K)
1999,25,15,10,60.0%,31-23,57.4%,248-223,52.7%,4-1,80.0%,0,,,,,,,,,,,,F (Jaffa 25K)
1998,20,12,8,60.0%,24-17,58.5%,200-165,54.8%,5-2,71.4%,0,,,,,,,,,,,,F (Sao Paulo 25K)
1997,20,10,10,50.0%,20-19,51.3%,172-177,49.3%,4-3,57.1%,0,,,,,,,,,,,,SF (2x)
1996,5,2,3,40.0%,6-7,46.2%,56-60,48.3%,0-0,-,0,,,,,,,,,,,,QF (Ortebello 10K)
Career,108,61,47,56.5%,130-103,55.8%,1095-1024,51.7%,19-12,61.3%,5,40.0%,25.0%,2.0%,7.1%,56.3%,63.9%,43.4%,54.9%,40.1%,47.2%,0.89,
