Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2017 Wimbledon R64,L vs Svitolina,6,16,0.4,7.6%,20.3%,4,11,0.4,6.0%,16.4%,0.0%,6.0%,1.6,20.3%,12.7%
2017 Wimbledon R128,W vs Minella,17,5,3.4,19.3%,5.7%,16,3,5.3,19.0%,3.6%,11.9%,7.1%,0.5,9.1%,17.0%
2017 Bogota F,W vs Arruabarrena,28,28,1.0,19.4%,19.4%,24,25,1.0,18.0%,18.8%,7.5%,9.8%,0.6,9.7%,16.0%
2017 Indian Wells R128,L vs Chirico,23,35,0.7,21.1%,32.1%,22,30,0.7,22.4%,30.6%,13.3%,9.2%,0.7,9.2%,12.8%
2017 Australian Open R128,L vs Boserup,13,22,0.6,12.3%,20.8%,11,20,0.6,11.7%,21.3%,10.6%,1.1%,1.0,18.9%,18.9%
2016 US Open R128,L vs Kuznetsova,6,22,0.3,6.6%,24.2%,6,21,0.3,6.9%,24.1%,5.7%,1.1%,1.4,25.3%,18.7%
2016 Wimbledon R64,L vs Halep,11,14,0.8,10.5%,13.3%,10,11,0.9,10.0%,11.0%,5.0%,5.0%,1.3,17.1%,13.3%
2016 Wimbledon R128,W vs Sevastova,22,23,1.0,14.0%,14.6%,21,18,1.2,13.9%,11.9%,9.3%,4.6%,0.6,11.5%,19.1%
2016 Roland Garros R128,L vs Mladenovic,12,28,0.4,10.0%,23.3%,12,23,0.5,10.6%,20.4%,8.8%,1.8%,1.0,18.3%,18.3%
2015 US Open R128,L vs Wickmayer,8,22,0.4,7.6%,21.0%,6,18,0.3,6.3%,18.9%,6.3%,0.0%,1.1,20.0%,19.0%
2015 Wimbledon R128,L vs Errani,56,60,0.9,28.0%,30.0%,55,50,1.1,29.1%,26.5%,20.6%,8.5%,1.4,10.5%,7.5%
2015 Roland Garros R32,L vs Mitu,18,33,0.5,12.0%,22.0%,16,27,0.6,11.9%,20.1%,7.5%,3.0%,0.8,18.0%,24.0%
2015 Roland Garros R64,W vs Kuznetsova,43,45,1.0,14.1%,14.7%,41,42,1.0,14.2%,14.5%,8.3%,5.9%,1.1,18.3%,17.0%
2015 Roland Garros R128,W vs Wang,32,32,1.0,17.5%,17.5%,32,29,1.1,18.4%,16.7%,10.9%,7.5%,1.0,12.0%,12.6%
2014 US Open R128,L vs King,31,35,0.9,19.6%,22.2%,24,30,0.8,16.7%,20.8%,9.7%,6.9%,0.9,11.4%,13.3%
2014 Istanbul R32,W vs Jaksic,8,22,0.4,7.5%,20.6%,8,19,0.4,8.0%,19.0%,5.0%,3.0%,0.3,10.3%,33.6%
2014 Wimbledon R128,L vs Ivanovic,14,20,0.7,10.0%,14.3%,13,15,0.9,10.2%,11.7%,8.6%,0.8%,1.0,17.1%,17.9%
2014 Roland Garros R128,L vs Tomljanovic,13,23,0.6,11.2%,19.8%,12,19,0.6,11.7%,18.4%,9.7%,1.9%,0.8,14.7%,19.0%
2014 Australian Open R128,L vs Cibulkova,14,27,0.5,10.9%,20.9%,9,25,0.4,7.8%,21.6%,,,0.7,16.3%,23.3%
2013 US Open R128,L vs Williams,3,18,0.2,4.0%,24.0%,3,10,0.3,4.5%,15.2%,,,1.6,17.3%,10.7%
Career (59 matches),,1298,1601,0.8,14.7%,18.1%,1167,1325,0.9,14.4%,16.4%,5.9%,3.0%,0.8,14.5%,18.5%
