Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2018 Gstaad R32,L vs Stosur,25% (2/8),0% (0/2),0/2,67% (6/9),33% (2/6),0/0,0/0,0/2,0/0,0/1
2018 Mallorca R32,L vs Witthoeft,27% (4/15),25% (1/4),0/4,46% (6/13),33% (2/6),0/1,0/0,0/0,0/0,0/0
2018 Roland Garros R128,L vs Hruncakova,42% (5/12),80% (4/5),2/4,33% (4/12),0% (0/4),2/4,0/0,2/2,0/0,0/0
2018 Rome R64,L vs Cibulkova,50% (7/14),57% (4/7),1/7,69% (9/13),11% (1/9),1/4,0/0,1/2,0/0,1/2
2018 Indian Wells 125K R32,L vs Wickmayer,25% (2/8),0% (0/2),0/3,50% (4/8),0% (0/4),0/0,0/0,1/2,0/0,0/1
2018 Newport Beach R32,L vs Schmiedlova,50% (6/12),83% (5/6),2/7,75% (9/12),11% (1/9),2/4,0/0,0/1,0/0,0/1
2018 Australian Open R128,L vs Ostapenko,33% (3/9),33% (1/3),0/4,75% (6/8),33% (2/6),1/1,0/0,0/0,0/0,0/0
2017 Macon GA $80K R32,W vs Weinhold,100% (8/8),88% (7/8),4/4,44% (4/9),0% (0/4),4/6,1/1,0/0,1/1,0/0
2017 US Open R128,L vs Kanepi,50% (6/12),83% (5/6),1/5,42% (5/12),0% (0/5),3/4,0/0,1/1,0/0,0/0
2017 Wimbledon R64,L vs Svitolina,13% (1/8),100% (1/1),1/5,71% (5/7),0% (0/5),0/1,0/0,0/0,0/0,0/0
2017 Wimbledon R128,W vs Minella,71% (5/7),100% (5/5),0/0,0% (0/7),- (0/0),4/4,1/1,0/0,1/1,0/0
2017 Eastbourne R64,L vs Peng,60% (6/10),67% (4/6),2/6,78% (7/9),14% (1/7),0/4,0/0,1/1,0/0,0/0
2017 Eastbourne Q2,W vs Davis,55% (6/11),83% (5/6),0/4,36% (4/11),0% (0/4),3/4,1/1,0/0,1/1,0/0
2017 Eastbourne Q1,W vs Dart,50% (4/8),100% (4/4),0/0,50% (4/8),100% (4/4),4/4,2/2,0/0,1/1,0/0
2017 Calvia R16,L vs Pliskova,9% (1/11),100% (1/1),0/2,40% (4/10),50% (2/4),1/1,0/0,2/2,0/0,1/1
2017 Calvia R32,W vs Bouchard,40% (6/15),83% (5/6),2/2,25% (4/16),25% (1/4),2/4,1/3,1/1,1/1,0/0
2017 Roland Garros R128,L vs Muguruza,44% (4/9),50% (2/4),1/5,67% (6/9),17% (1/6),2/2,0/0,0/0,0/0,0/0
2017 Madrid R64,L vs Larsson,36% (5/14),60% (3/5),1/5,71% (10/14),40% (4/10),2/3,1/1,2/3,0/0,0/1
2017 Rabat F,L vs Pavlyuchenkova,50% (6/12),50% (3/6),2/3,42% (5/12),0% (0/5),2/3,0/0,2/4,0/0,1/2
2017 Rabat SF,W vs Lepchenko,64% (7/11),86% (6/7),2/4,45% (5/11),20% (1/5),3/6,2/3,0/0,1/1,0/0
2018 (7 matches),,37.2%,51.7%,16.1%,58.7%,18.2%,42.9%,-,44.4%,-,20.0%
2017 (28 matches),,46.1%,75.6%,32.2%,46.0%,29.0%,73.6%,76.0%,80.0%,91.7%,60.0%
2016 (27 matches),,51.9%,77.7%,33.0%,48.9%,16.5%,59.0%,69.6%,45.8%,72.7%,28.6%
2015 (18 matches),,47.0%,70.9%,32.9%,51.1%,21.4%,55.6%,55.6%,66.7%,50.0%,44.4%
2014 (33 matches),,41.4%,75.3%,35.1%,46.4%,24.1%,62.7%,73.1%,70.0%,75.0%,80.0%
Career (238 matches),,45.8%,75.9%,32.9%,47.5%,23.1%,63.8%,67.0%,62.6%,67.0%,60.2%
