Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
16,Svetlana Kuznetsova [RUS],6,10,37.5%,3,1,2,33.3%,2003,2016,11,0.96,1.6%,3.4%,58.6%,57.8%,48.0%,53.7%,44.3%,60.0%,46.3%
14,Samantha Stosur [AUS],4,10,28.6%,2,2,0,100.0%,2005,2018,10,0.82,3.8%,8.0%,54.7%,63.4%,46.7%,55.8%,36.0%,50.7%,29.3%
13,Elena Dementieva [RUS],6,7,46.2%,5,2,3,40.0%,2002,2010,8,0.96,1.9%,6.1%,53.1%,64.3%,43.3%,54.4%,43.9%,53.6%,47.0%
12,Alize Cornet [FRA],11,1,91.7%,1,1,0,100.0%,2008,2016,11,1.20,1.4%,5.2%,54.0%,65.8%,50.2%,58.6%,49.9%,54.5%,43.4%
12,Kim Clijsters [BEL],0,12,0.0%,2,0,2,0.0%,2001,2012,3,0.79,3.1%,6.1%,50.0%,65.3%,46.9%,56.1%,34.4%,54.5%,13.0%
11,Vera Zvonareva [RUS],0,11,0.0%,4,1,3,25.0%,2002,2012,6,0.76,5.0%,6.5%,55.7%,65.2%,38.6%,53.4%,35.4%,51.8%,45.5%
10,Lucie Safarova [CZE],3,7,30.0%,1,0,1,0.0%,2007,2016,8,0.84,4.4%,6.9%,56.3%,58.0%,49.8%,54.4%,38.4%,56.5%,45.0%
10,Agnieszka Radwanska [POL],4,6,40.0%,1,1,0,100.0%,2006,2014,8,0.82,2.4%,6.0%,54.4%,57.8%,42.9%,51.0%,40.2%,51.4%,46.5%
10,Daniela Hantuchova [SVK],6,4,60.0%,5,3,2,60.0%,2001,2013,7,0.92,4.3%,5.8%,56.0%,64.7%,49.1%,57.8%,38.8%,65.3%,41.2%
10,Elena Bovina [RUS],2,8,20.0%,4,0,4,0.0%,2001,2005,0,,,,,,,,,,
9,Jelena Jankovic [SRB],3,6,33.3%,3,1,2,33.3%,2004,2015,6,0.89,3.9%,5.6%,53.2%,67.8%,37.4%,53.6%,41.1%,50.0%,32.3%
9,Serena Williams [USA],2,7,22.2%,1,1,0,100.0%,2002,2013,6,0.70,2.6%,9.9%,51.6%,67.1%,36.4%,52.2%,33.5%,47.6%,33.3%
9,Amelie Mauresmo [FRA],5,4,55.6%,4,2,2,50.0%,2002,2009,4,0.97,6.6%,2.3%,54.1%,64.7%,53.4%,59.5%,39.2%,70.0%,44.0%
9,Patty Schnyder [SUI],5,4,55.6%,3,3,0,100.0%,2001,2007,4,1.06,3.7%,8.6%,52.6%,73.3%,50.3%,62.4%,39.9%,58.6%,50.0%
8,Kaia Kanepi [EST],4,4,50.0%,2,1,1,50.0%,2005,2017,6,0.97,2.7%,7.8%,49.4%,66.4%,43.2%,54.6%,44.2%,41.3%,43.3%
