Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2000,2,0,2,0.0%,0-4,0.0%,13-25,34.2%,0-0,-,2,52.6%,15.8%,2.9%,2.2%,63.3%,56.8%,45.1%,52.5%,30.8%,43.1%,0.65,R32 (Amsterdam)
1999,18,6,12,33.3%,19-27,41.3%,190-230,45.2%,2-1,66.7%,18,69.2%,21.2%,2.2%,2.5%,66.0%,62.7%,51.5%,58.9%,36.7%,48.1%,0.89,QF (Roland Garros)
1998,26,9,17,34.6%,34-43,44.2%,346-376,47.9%,7-5,58.3%,21,66.5%,20.2%,2.3%,2.2%,67.6%,60.8%,51.2%,57.7%,37.4%,47.5%,0.88,SF (St. Poelten)
1997,53,30,23,56.6%,70-56,55.6%,645-598,51.9%,11-11,50.0%,47,74.8%,27.6%,2.8%,2.8%,68.0%,65.7%,50.4%,60.8%,41.1%,50.7%,1.05,W (2x)
1996,35,19,16,54.3%,51-40,56.0%,441-401,52.4%,5-3,62.5%,27,71.6%,27.0%,2.3%,2.7%,68.7%,65.6%,46.4%,59.6%,40.4%,49.9%,1.00,F (Bermuda)
1995,39,16,23,41.0%,41-53,43.6%,427-470,47.6%,9-5,64.3%,33,66.9%,26.8%,2.4%,1.9%,66.3%,60.6%,50.7%,57.3%,40.5%,48.8%,0.95,F (Bologna)
1994,45,27,18,60.0%,66-45,59.5%,552-485,53.2%,6-6,50.0%,37,77.1%,30.5%,2.5%,2.7%,66.3%,66.5%,52.3%,61.7%,41.8%,51.7%,1.09,W (Florence)
1993,44,17,27,38.6%,46-62,42.6%,479-541,47.0%,8-3,72.7%,43,67.4%,26.5%,1.9%,2.9%,63.4%,63.0%,49.5%,58.1%,40.1%,48.9%,0.96,SF (Santiago)
1992,50,28,22,56.0%,67-57,54.0%,604-591,50.5%,9-8,52.9%,46,73.4%,27.1%,2.6%,2.8%,64.5%,66.1%,52.1%,61.1%,40.6%,50.4%,1.04,SF (3x)
1991,32,9,23,28.1%,28-51,35.4%,313-396,44.1%,3-4,42.9%,29,60.3%,27.7%,1.7%,2.0%,66.5%,60.2%,43.8%,54.7%,40.2%,47.3%,0.89,F (Madrid)
1990,52,28,24,53.8%,62-55,53.0%,532-500,51.6%,9-6,60.0%,0,,,,,,,,,,,,F (Itaparica)
1989,48,28,20,58.3%,60-43,58.3%,503-442,53.2%,10-8,55.6%,0,,,,,,,,,,,,W (Prague)
1988,44,27,17,61.4%,60-40,60.0%,461-405,53.2%,1-6,14.3%,0,,,,,,,,,,,,W (Bastad)
1987,9,5,4,55.6%,10-11,47.6%,106-105,50.2%,2-1,66.7%,0,,,,,,,,,,,,QF (Sao Paulo)
1986,2,0,2,0.0%,0-5,0.0%,13-30,30.2%,0-0,-,0,,,,,,,,,,,,
1985,2,0,2,0.0%,1-6,14.3%,21-39,35.0%,0-0,-,0,,,,,,,,,,,,
Career,501,249,252,49.7%,615-598,50.7%,5646-5634,50.1%,82-67,55.0%,303,70.3%,26.5%,2.4%,2.6%,66.2%,63.8%,50.0%,59.1%,40.2%,49.5%,0.98,
