Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
21-Oct-2024,W15 Bol,Clay,F,905,1285,Nikola Breckova [CZE] d. (6) Vasilescu,6-4 7-6(4),,,,,,,,
14-Oct-2024,W15 Bol,Clay,F,870,542,Vasilescu d. (2) Cristina Diaz Adrover [ESP],6-2 4-6 6-4,,,,,,,,
10-Apr-2023,W15 Monastir,Hard,F,593,527,(2) Jenna Defalco [USA] d. (4) Vasilescu,6-2 6-0,,,,,,,,
06-Dec-2021,W15 Antalya,Clay,F,665,568,(3) Jazmin Ortenzi [ARG] d. (6) Vasilescu,6-2 7-6(7),,,,,,,,
29-Nov-2021,W15 Antalya,Clay,F,663,831,(Q) Vasilescu d. Ksenia Laskutova [RUS],6-0 6-2,,,,,,,,
04-Oct-2021,W15 Sharm El Sheikh,Hard,F,687,962,Lena Ruppert [GER] d. (1) Vasilescu,6-1 6-0,,,,,,,,
24-May-2021,W15 Heraklion,Clay,F,777,756,Ioana Gaspar [ROU] d. Vasilescu,6-0 6-1,,,,,,,,
24-Feb-2020,W15 Heraklion,Clay,F,993,570,(4) Darya Astakhova [RUS] d. (Q) Vasilescu,1-6 6-4 6-2,,,,,,,,
18-Nov-2019,W15 Heraklion,Clay,F,926,732,Darya Astakhova [RUS] d. Vasilescu,4-6 6-4 6-3,,,,,,,,
19-Nov-2018,Sharm El Sheikh $15K,Hard,F,957,629,Vasilescu d. (7) Anna Pribylova [RUS],6-1 6-4,,,,,,,,
