Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),750,49,,,,,,,,,581,115,,
2025,833,36,,,,,,,,,627,103
2024,715,46,,,,,,,,,477,136
2023,642,63,,,,,,,,,,
2022,593,58,,,,,,,,,,
2021,613,66,,,,,,,,,,
2020,836,24,,,,,,,,,942,29
2019,991,13,,,,,,,,,920,27
2018,,,,,,,,,,,753,19
2017,1073,7,,,,,,,,,1021,14
