Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2018 ITF Darmstadt F,L vs Bolsova,86.8%,45.7%,1.9%,0/1,2.41,0.0%,85.4%,42.9%,0.0%,2.28,0.0%,91.7%,54.5%,8.3%,2.63,0.0%
Career (1 matches),,86.8%,45.7%,1.9%,0.0%,2.41,0.0%,85.4%,42.9%,0.0%,2.28,0.0%,91.7%,54.5%,8.3%,2.63,0.0%
