Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
6,Carolina Alves [BRA],3,3,50.0%,3,2,1,66.7%,2019,2022,0,,,,,,,,,,
4,Anna Zaja [GER],0,4,0.0%,1,0,1,0.0%,2018,2021,2,0.93,4.1%,6.5%,56.8%,75.0%,46.6%,62.7%,34.5%,64.7%,40.0%
4,Lisa Matviyenko [GER],1,3,25.0%,1,0,1,0.0%,2016,2019,0,,,,,,,,,,
3,Nina Potocnik [SLO],1,2,33.3%,1,0,1,0.0%,2017,2022,0,,,,,,,,,,
3,Ylena In Albon [SUI],0,3,0.0%,0,0,0,-,2018,2022,0,,,,,,,,,,
3,Cristina Bucsa [ESP],0,3,0.0%,0,0,0,-,2019,2022,0,,,,,,,,,,
3,Federica Di Sarra [ITA],1,2,33.3%,0,0,0,-,2018,2021,1,0.87,1.0%,11.2%,62.2%,63.9%,45.9%,57.1%,37.3%,71.4%,50.0%
3,Katarzyna Piter [POL],2,1,66.7%,1,1,0,100.0%,2018,2021,1,1.32,10.4%,3.0%,65.7%,61.4%,56.5%,59.7%,53.2%,66.7%,50.0%
3,Marie Benoit [BEL],1,2,33.3%,0,0,0,-,2014,2021,0,,,,,,,,,,
3,Teliana Pereira [BRA],3,0,100.0%,1,1,0,100.0%,2017,2019,0,,,,,,,,,,
3,Caroline Uebelhoer [GER],1,2,33.3%,0,0,0,-,2016,2019,0,,,,,,,,,,
3,Julia Grabher [AUT],1,2,33.3%,0,0,0,-,2015,2019,0,,,,,,,,,,
2,Angelina Wirges [GER],1,1,50.0%,0,0,0,-,2019,2023,0,,,,,,,,,,
2,Nuria Brancaccio [ITA],0,2,0.0%,1,1,0,100.0%,2022,2022,0,,,,,,,,,,
2,Amina Anshba [RUS],0,2,0.0%,0,0,0,-,2019,2022,0,,,,,,,,,,
