Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 W25 Leipzig SF,W vs Ivakhnenko,75% (6/8),100% (6/6),2/2,38% (3/8),33% (1/3),2/4,0/0,0/0,0/0,0/0
2019 W25 Bad Saulgau R16,W vs Laskutova,71% (5/7),80% (4/5),0/0,38% (3/8),100% (3/3),4/4,2/2,0/0,1/1,0/0
2019 W25 Horb R32,W vs Wirges,100% (8/8),75% (6/8),1/2,33% (3/9),0% (0/3),4/5,1/1,0/0,0/0,0/0
2019 W25 Darmstadt R32,L vs Govortsova,14% (1/7),0% (0/1),0/4,71% (5/7),0% (0/5),0/0,0/0,0/1,0/0,0/0
2019 W60 Wiesbaden R32,L vs Zaja,25% (3/12),100% (3/3),0/5,54% (7/13),14% (1/7),2/3,1/2,0/1,0/0,0/1
2019 W25 Tunis R16,L vs Salden,60% (6/10),83% (5/6),4/8,80% (8/10),0% (0/8),1/5,0/0,1/1,0/0,1/1
2019 W25 Tunis R32,W vs Caregaro,64% (9/14),89% (8/9),3/5,71% (10/14),50% (5/10),5/7,1/2,1/1,0/1,0/0
2019 W25 Canberra R32,L vs Fernandez,71% (10/14),60% (6/10),3/6,50% (7/14),0% (0/7),3/5,0/0,0/1,0/0,0/0
2019 W25 Canberra QF,L vs Aiava,25% (3/12),100% (3/3),2/6,69% (9/13),22% (2/9),1/2,0/1,0/1,0/0,0/1
2019 W25 Canberra R16,W vs Buyukakcay,45% (5/11),80% (4/5),1/2,40% (4/10),50% (2/4),3/3,0/0,1/1,0/0,0/0
2019 W25 Canberra R32,W vs Tjandramulia,75% (6/8),100% (6/6),2/3,33% (3/9),0% (0/3),5/6,2/2,0/0,1/1,0/0
2019 W25 Mildura QF,L vs Sun,14% (1/7),0% (0/1),0/5,71% (5/7),0% (0/5),0/0,0/0,0/0,0/0,0/0
2019 W25 Mildura R16,W vs Parnaby,90% (9/10),67% (6/9),3/4,50% (5/10),20% (1/5),2/5,0/1,0/0,0/1,0/0
2019 Newport Beach R64,L vs Tan,22% (2/9),100% (2/2),0/3,67% (6/9),17% (1/6),1/2,0/0,0/2,0/0,0/1
2018 Darmstadt $25K F,L vs Bolsova,43% (3/7),33% (1/3),1/5,88% (7/8),14% (1/7),1/1,0/0,0/1,0/0,0/1
2017 Castellon $15K R32,W vs Bouzo Zanotti,50% (5/10),100% (5/5),2/3,60% (6/10),50% (3/6),2/3,0/0,0/0,0/0,0/0
2017 Santa Margherita Di Pula $25K QF,L vs Honcova,80% (12/15),83% (10/12),7/10,73% (11/15),0% (0/11),2/9,0/2,0/1,0/1,0/1
2017 Santa Margherita Di Pula $25K R16,W vs Dascalu,53% (8/15),75% (6/8),4/5,63% (10/16),40% (4/10),2/6,1/3,0/0,0/2,0/0
2017 Santa Margherita Di Pula $25K R32,W vs Radanovic,67% (6/9),100% (6/6),1/3,33% (3/9),0% (0/3),4/5,0/0,1/1,0/0,0/0
2017 Santa Margherita Di Pula $25K R32,L vs Hercog,40% (6/15),67% (4/6),2/6,40% (6/15),0% (0/6),1/3,0/1,2/2,0/0,1/1
2019 (14 matches),,54.0%,79.7%,38.2%,55.3%,20.5%,64.7%,63.6%,33.3%,50.0%,25.0%
2018 (1 matches),,42.9%,33.3%,20.0%,87.5%,14.3%,100.0%,-,0.0%,-,0.0%
2017 (45 matches),,60.0%,82.7%,53.3%,53.8%,17.4%,54.5%,51.2%,61.8%,62.5%,66.7%
2016 (14 matches),,54.9%,86.9%,43.1%,54.8%,15.3%,49.2%,46.2%,53.8%,16.7%,42.9%
2015 (6 matches),,63.5%,92.5%,60.7%,65.6%,22.5%,46.9%,50.0%,0.0%,33.3%,0.0%
Career (83 matches),,58.1%,83.3%,48.1%,55.6%,17.4%,54.3%,52.1%,49.2%,48.3%,48.3%
