Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2025 Athens R32,L vs Borges,64% (9/14),- (0/0),0/0,0/0,50% (1/2),1/3,1/2,80% (4/5),0% (0/6)
2025 Hersonissos 2 CH R32,W vs Sanchez Izquierdo,71% (10/14),25% (3/12),2/6,1/1,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2025 Hersonissos 1 CH R32,W vs Prado Angelo,82% (9/11),33% (3/9),2/4,1/2,100% (2/2),0/0,0/0,- (0/0),- (0/0)
2025 (3 matches),,71.8%,28.6%,40.0%,66.7%,66.7%,33.3%,50.0%,80.0%,0.0%
Career (3 matches),,71.8%,28.6%,40.0%,66.7%,66.7%,33.3%,50.0%,80.0%,0.0%
